#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         534    0.984904    0.981539  6.2067e-05
         535    0.984925    0.981545 6.22728e-05
         536    0.984946    0.981552  6.2479e-05
         537    0.984968    0.981558 6.26856e-05
         538    0.984989    0.981564 6.28927e-05
         539    0.985011    0.981571 6.31001e-05
         540    0.985032    0.981577  6.3308e-05
         541    0.985054    0.981584 6.35163e-05
         542    0.985075     0.98159  6.3725e-05
         543    0.985097    0.981597 6.39341e-05
         544    0.985119    0.981603 6.41437e-05
         545    0.985141    0.981609 6.43536e-05
         546    0.985163    0.981616  6.4564e-05
         547    0.985185    0.981623 6.47748e-05
         548    0.985207    0.981629 6.49861e-05
         549    0.985229    0.981636 6.51977e-05
         550    0.985251    0.981642 6.54098e-05
         551    0.985274    0.981649 6.56223e-05
         552    0.985296    0.981655 6.58353e-05
         553    0.985319    0.981662 6.60486e-05
         554    0.985341    0.981669 6.62624e-05
         555    0.985364    0.981675 6.64766e-05
         556    0.985386    0.981682 6.66913e-05
         557    0.985409    0.981689 6.69064e-05
         558    0.985432    0.981695 6.71219e-05
         559    0.985455    0.981702 6.73378e-05
         560    0.985477    0.981709 6.75542e-05
         561      0.9855    0.981716 6.77711e-05
         562    0.985523    0.981722 6.79883e-05
         563    0.985547    0.981729  6.8206e-05
         564     0.98557    0.981736 6.84242e-05
         565    0.985593    0.981743 6.86427e-05
         566    0.985616     0.98175 6.88617e-05
         567     0.98564    0.981757 6.90812e-05
         568    0.985663    0.981763 6.93011e-05
         569    0.985687     0.98177 6.95215e-05
         570     0.98571    0.981777 6.97422e-05
         571    0.985734    0.981784 6.99635e-05
         572    0.985757    0.981791 7.01852e-05
         573    0.985781    0.981798 7.04073e-05
         574    0.985805    0.981805 7.06299e-05
         575    0.985829    0.981812 7.08529e-05
         576    0.985853    0.981819 7.10764e-05
         577    0.985877    0.981826 7.13003e-05
         578    0.985901    0.981833 7.15247e-05
         579    0.985925     0.98184 7.17496e-05
         580     0.98595    0.981847 7.19749e-05
         581    0.985974    0.981854 7.22006e-05
         582    0.985999    0.981861 7.24268e-05
         583    0.986023    0.981869 7.26535e-05
         584    0.986048    0.981876 7.28807e-05
         585    0.986072    0.981883 7.31082e-05
         586    0.986097     0.98189 7.33363e-05
         587    0.986122    0.981897 7.35648e-05
         588    0.986147    0.981905 7.37938e-05
         589    0.986172    0.981912 7.40233e-05
         590    0.986197    0.981919 7.42532e-05
         591    0.986222    0.981926 7.44836e-05
         592    0.986247    0.981934 7.47144e-05
         593    0.986272    0.981941 7.49457e-05
         594    0.986297    0.981948 7.51775e-05
         595    0.986323    0.981956 7.54098e-05
         596    0.986348    0.981963 7.56425e-05
         597    0.986374     0.98197 7.58757e-05
         598    0.986399    0.981978 7.61094e-05
         599    0.986425    0.981985 7.63436e-05
         600    0.986451    0.981993 7.65782e-05
         601    0.986476       0.982 7.68134e-05
         602    0.986502    0.982008 7.70489e-05
         603    0.986528    0.982015  7.7285e-05
         604    0.986554    0.982023 7.75216e-05
         605     0.98658     0.98203 7.77586e-05
         606    0.986607    0.982038 7.79962e-05
         607    0.986633    0.982045 7.82342e-05
         608    0.986659    0.982053 7.84727e-05
         609    0.986686    0.982061 7.87116e-05
         610    0.986712    0.982068 7.89511e-05
         611    0.986739    0.982076 7.91911e-05
         612    0.986765    0.982083 7.94315e-05
         613    0.986792    0.982091 7.96725e-05
         614    0.986819    0.982099 7.99139e-05
         615    0.986846    0.982107 8.01558e-05
         616    0.986873    0.982114 8.03982e-05
         617      0.9869    0.982122 8.06412e-05
         618    0.986927     0.98213 8.08846e-05
         619    0.986954    0.982138 8.11285e-05
         620    0.986981    0.982145 8.13729e-05
         621    0.987009    0.982153 8.16178e-05
         622    0.987036    0.982161 8.18632e-05
         623    0.987063    0.982169 8.21092e-05
         624    0.987091    0.982177 8.23556e-05
         625    0.987119    0.982185 8.26025e-05
         626    0.987146    0.982193 8.28499e-05
         627    0.987174    0.982201 8.30979e-05
         628    0.987202    0.982209 8.33463e-05
         629     0.98723    0.982217 8.35953e-05
         630    0.987258    0.982225 8.38448e-05
         631    0.987286    0.982233 8.40948e-05
         632    0.987315    0.982241 8.43453e-05
         633    0.987343    0.982249 8.45963e-05
         634    0.987371    0.982257 8.48478e-05
         635      0.9874    0.982265 8.50999e-05
         636    0.987428    0.982273 8.53525e-05
         637    0.987457    0.982281 8.56056e-05
         638    0.987486    0.982289 8.58592e-05
         639    0.987514    0.982297 8.61133e-05
         640    0.987543    0.982306  8.6368e-05
         641    0.987572    0.982314 8.66232e-05
         642    0.987601    0.982322 8.68789e-05
         643     0.98763     0.98233 8.71351e-05
         644     0.98766    0.982339 8.73919e-05
         645    0.987689    0.982347 8.76492e-05
         646    0.987718    0.982355 8.79071e-05
         647    0.987748    0.982364 8.81655e-05
         648    0.987777    0.982372 8.84244e-05
         649    0.987807     0.98238 8.86838e-05
         650    0.987837    0.982389 8.89438e-05
         651    0.987867    0.982397 8.92043e-05
         652    0.987897    0.982406 8.94654e-05
         653    0.987927    0.982414  8.9727e-05
