#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        7638       -0.68   -0.461608  0.00145787
        7639        -0.6   -0.461626  0.00145779
        7640        -0.2   -0.461592    0.001458
        7641       -0.44   -0.461589  0.00145781
        7642       -0.44   -0.461586  0.00145762
        7643        -0.6   -0.461604  0.00145754
        7644       -0.52   -0.461612  0.00145737
        7645       -0.52   -0.461619   0.0014572
        7646       -0.36   -0.461606  0.00145707
        7647        -0.2   -0.461572  0.00145728
        7648       -0.52   -0.461579  0.00145711
        7649        -0.6   -0.461598  0.00145704
        7650       -0.68   -0.461626  0.00145713
        7651        -0.6   -0.461644  0.00145705
        7652        -0.6   -0.461662  0.00145697
        7653       -0.76   -0.461701   0.0014573
        7654       -0.76    -0.46174  0.00145763
        7655       -0.52   -0.461748  0.00145746
        7656        -0.6   -0.461766  0.00145738
        7657       -0.52   -0.461774  0.00145721
        7658       -0.68   -0.461802   0.0014573
        7659       -0.52    -0.46181  0.00145713
        7660       -0.28   -0.461786  0.00145713
        7661       -0.28   -0.461762  0.00145713
        7662        -0.2   -0.461728  0.00145735
        7663       -0.44   -0.461725  0.00145716
        7664       -0.68   -0.461754  0.00145725
        7665       -0.44   -0.461751  0.00145706
        7666       -0.36   -0.461738  0.00145693
        7667       -0.36   -0.461724   0.0014568
        7668       -0.12    -0.46168  0.00145729
        7669       -0.28   -0.461656  0.00145729
        7670        -0.6   -0.461674  0.00145721
        7671       -0.52   -0.461682  0.00145704
        7672       -0.44   -0.461679  0.00145686
        7673        -0.6   -0.461697  0.00145678
        7674       -0.52   -0.461704  0.00145661
        7675       -0.36   -0.461691  0.00145648
        7676        -0.2   -0.461657  0.00145669
        7677       -0.28   -0.461633  0.00145669
        7678       -0.28    -0.46161  0.00145669
        7679       -0.44   -0.461607  0.00145651
        7680       -0.52   -0.461615  0.00145634
        7681       -0.52   -0.461622  0.00145617
        7682       -0.44   -0.461619  0.00145598
        7683       -0.44   -0.461617  0.00145579
        7684       -0.52   -0.461624  0.00145562
        7685       -0.68   -0.461653  0.00145571
        7686       -0.52    -0.46166  0.00145554
        7687       -0.68   -0.461689  0.00145563
        7688       -0.68   -0.461717  0.00145572
        7689       -0.28   -0.461693  0.00145572
        7690       -0.28    -0.46167  0.00145572
        7691       -0.44   -0.461667  0.00145554
        7692       -0.44   -0.461664  0.00145535
        7693        -0.6   -0.461682  0.00145527
        7694       -0.36   -0.461669  0.00145514
        7695       -0.44   -0.461666  0.00145496
        7696        -0.2   -0.461632  0.00145516
        7697       -0.44   -0.461629  0.00145498
        7698       -0.68   -0.461658  0.00145507
        7699       -0.28   -0.461634  0.00145507
        7700        -0.6   -0.461652  0.00145499
        7701       -0.44   -0.461649   0.0014548
        7702       -0.52   -0.461657  0.00145463
        7703       -0.36   -0.461644  0.00145451
        7704       -0.36    -0.46163  0.00145438
        7705       -0.36   -0.461617  0.00145425
        7706       -0.44   -0.461614  0.00145406
        7707       -0.68   -0.461643  0.00145415
        7708       -0.52    -0.46165  0.00145398
        7709       -0.68   -0.461679  0.00145407
        7710       -0.52   -0.461686   0.0014539
        7711       -0.44   -0.461683  0.00145371
        7712       -0.44    -0.46168  0.00145353
        7713       -0.52   -0.461688  0.00145336
        7714       -0.52   -0.461696  0.00145319
        7715       -0.44   -0.461693    0.001453
        7716       -0.68   -0.461721  0.00145309
        7717        -0.6   -0.461739  0.00145301
        7718       -0.52   -0.461747  0.00145284
        7719       -0.36   -0.461733  0.00145272
        7720        -0.6   -0.461751  0.00145264
        7721       -0.36   -0.461738  0.00145251
        7722       -0.28   -0.461715  0.00145251
        7723       -0.36   -0.461701  0.00145238
        7724       -0.44   -0.461699   0.0014522
        7725       -0.52   -0.461706  0.00145203
        7726       -0.44   -0.461703  0.00145184
        7727        -0.2   -0.461669  0.00145205
        7728       -0.36   -0.461656  0.00145192
        7729       -0.52   -0.461664  0.00145176
        7730       -0.52   -0.461671  0.00145159
        7731        -0.6   -0.461689  0.00145151
        7732        -0.6   -0.461707  0.00145143
        7733        -0.6   -0.461725  0.00145135
        7734       -0.44   -0.461722  0.00145117
        7735       -0.44   -0.461719  0.00145098
        7736       -0.28   -0.461696  0.00145099
        7737       -0.52   -0.461704  0.00145082
        7738        -0.6   -0.461721  0.00145074
        7739       -0.52   -0.461729  0.00145057
        7740        -0.6   -0.461747   0.0014505
        7741       -0.68   -0.461775  0.00145058
        7742       -0.36   -0.461762  0.00145046
        7743       -0.68    -0.46179  0.00145054
        7744       -0.52   -0.461798  0.00145037
        7745       -0.52   -0.461805  0.00145021
        7746        -0.6   -0.461823  0.00145013
        7747       -0.44    -0.46182  0.00144994
        7748       -0.44   -0.461817  0.00144976
        7749       -0.44   -0.461814  0.00144958
        7750       -0.36   -0.461801  0.00144945
        7751       -0.52   -0.461809  0.00144928
        7752       -0.52   -0.461816  0.00144911
        7753       -0.52   -0.461824  0.00144895
        7754       -0.52   -0.461831  0.00144878
        7755       -0.36   -0.461818  0.00144865
        7756       -0.52   -0.461826  0.00144848
        7757       -0.68   -0.461854  0.00144857
        7758       -0.52   -0.461861   0.0014484
        7759       -0.44   -0.461858  0.00144822
        7760       -0.52   -0.461866  0.00144805
        7761        -0.6   -0.461884  0.00144797
        7762       -0.52   -0.461891  0.00144781
        7763       -0.36   -0.461878  0.00144768
        7764       -0.36   -0.461865  0.00144755
        7765       -0.36   -0.461852  0.00144743
        7766       -0.52   -0.461859  0.00144726
        7767       -0.44   -0.461857  0.00144708
        7768       -0.44   -0.461854  0.00144689
        7769        -0.6   -0.461872  0.00144681
        7770        -0.6   -0.461889  0.00144674
        7771        -0.2   -0.461856  0.00144694
        7772       -0.36   -0.461843  0.00144682
        7773       -0.52    -0.46185  0.00144665
        7774       -0.44   -0.461847  0.00144647
        7775       -0.28   -0.461824  0.00144647
        7776       -0.28     -0.4618  0.00144647
        7777       -0.36   -0.461787  0.00144635
        7778       -0.36   -0.461774  0.00144622
        7779       -0.52   -0.461782  0.00144605
        7780       -0.44   -0.461779  0.00144587
        7781       -0.36   -0.461766  0.00144574
        7782       -0.28   -0.461742  0.00144575
        7783       -0.44    -0.46174  0.00144556
        7784       -0.68   -0.461768  0.00144565
        7785       -0.68   -0.461796  0.00144574
        7786        -0.6   -0.461814  0.00144566
        7787        -0.6   -0.461831  0.00144558
        7788        -0.6   -0.461849   0.0014455
        7789       -0.44   -0.461846  0.00144532
        7790       -0.44   -0.461843  0.00144514
        7791       -0.52   -0.461851  0.00144497
        7792        -0.6   -0.461869   0.0014449
        7793       -0.44   -0.461866  0.00144471
        7794       -0.28   -0.461842  0.00144472
        7795        -0.6    -0.46186  0.00144464
        7796       -0.28   -0.461837  0.00144464
        7797        -0.6   -0.461855  0.00144457
        7798       -0.36   -0.461841  0.00144444
        7799       -0.28   -0.461818  0.00144444
        7800       -0.44   -0.461815  0.00144426
        7801       -0.68   -0.461843  0.00144435
        7802        -0.6   -0.461861  0.00144427
        7803       -0.52   -0.461869   0.0014441
        7804       -0.44   -0.461866  0.00144392
        7805       -0.52   -0.461873  0.00144376
        7806        -0.6   -0.461891  0.00144368
        7807       -0.36   -0.461878  0.00144355
        7808       -0.44   -0.461875  0.00144337
        7809       -0.28   -0.461852  0.00144337
        7810       -0.36   -0.461839  0.00144325
        7811       -0.76   -0.461877  0.00144357
        7812       -0.52   -0.461884   0.0014434
        7813       -0.44   -0.461881  0.00144322
        7814        -0.6   -0.461899  0.00144314
        7815       -0.44   -0.461896  0.00144296
        7816       -0.52   -0.461904   0.0014428
        7817       -0.52   -0.461911  0.00144263
        7818        -0.6   -0.461929  0.00144255
        7819       -0.52   -0.461936  0.00144239
        7820       -0.44   -0.461934  0.00144221
        7821       -0.44   -0.461931  0.00144203
        7822       -0.52   -0.461938  0.00144186
        7823       -0.44   -0.461935  0.00144168
        7824       -0.52   -0.461943  0.00144151
        7825       -0.44    -0.46194  0.00144133
        7826        -0.6   -0.461958  0.00144126
        7827       -0.52   -0.461965  0.00144109
        7828        -0.6   -0.461983  0.00144102
        7829        -0.6      -0.462  0.00144094
        7830        -0.6   -0.462018  0.00144086
        7831        -0.6   -0.462035  0.00144079
        7832       -0.68   -0.462063  0.00144087
        7833       -0.52   -0.462071  0.00144071
        7834       -0.36   -0.462058  0.00144058
        7835       -0.36   -0.462045  0.00144046
        7836       -0.44   -0.462042  0.00144028
        7837       -0.36   -0.462029  0.00144015
        7838       -0.28   -0.462006  0.00144015
        7839       -0.36   -0.461993  0.00144003
        7840       -0.52      -0.462  0.00143986
        7841       -0.44   -0.461997  0.00143968
        7842       -0.44   -0.461994   0.0014395
        7843       -0.28   -0.461971  0.00143951
        7844        -0.6   -0.461989  0.00143943
        7845       -0.28   -0.461966  0.00143943
        7846        -0.2   -0.461932  0.00143964
        7847       -0.36   -0.461919  0.00143951
        7848       -0.68   -0.461947   0.0014396
        7849       -0.52   -0.461954  0.00143943
        7850       -0.52   -0.461962  0.00143927
        7851       -0.52   -0.461969   0.0014391
        7852       -0.68   -0.461997  0.00143919
        7853       -0.44   -0.461994  0.00143901
        7854       -0.44   -0.461991  0.00143883
        7855       -0.44   -0.461989  0.00143865
        7856       -0.28   -0.461965  0.00143865
        7857       -0.44   -0.461963  0.00143847
        7858       -0.52    -0.46197  0.00143831
        7859        -0.6   -0.461988  0.00143823
        7860       -0.36   -0.461975  0.00143811
        7861        -0.6   -0.461992  0.00143803
        7862       -0.52   -0.461999  0.00143787
        7863       -0.52   -0.462007   0.0014377
        7864       -0.36   -0.461994  0.00143758
        7865       -0.36   -0.461981  0.00143745
        7866       -0.44   -0.461978  0.00143727
        7867       -0.44   -0.461975  0.00143709
        7868        -0.6   -0.461993  0.00143702
        7869       -0.52      -0.462  0.00143685
        7870        -0.6   -0.462018  0.00143678
        7871       -0.36   -0.462005  0.00143665
        7872        -0.2   -0.461972  0.00143686
        7873       -0.36   -0.461959  0.00143673
        7874       -0.28   -0.461935  0.00143674
        7875       -0.36   -0.461923  0.00143661
        7876        -0.6    -0.46194  0.00143654
        7877       -0.44   -0.461937  0.00143636
        7878        -0.6   -0.461955  0.00143628
        7879       -0.44   -0.461952   0.0014361
        7880       -0.44   -0.461949  0.00143592
        7881       -0.28   -0.461926  0.00143593
        7882        -0.2   -0.461893  0.00143613
        7883       -0.28    -0.46187  0.00143613
        7884       -0.28   -0.461847  0.00143613
        7885       -0.28   -0.461824  0.00143614
        7886       -0.52   -0.461831  0.00143597
        7887       -0.44   -0.461828   0.0014358
        7888       -0.28   -0.461805   0.0014358
        7889       -0.28   -0.461782   0.0014358
        7890        -0.6     -0.4618  0.00143573
        7891       -0.36   -0.461787   0.0014356
        7892       -0.36   -0.461774  0.00143548
        7893       -0.36   -0.461761  0.00143535
        7894        -0.6   -0.461779  0.00143528
        7895       -0.36   -0.461766  0.00143516
        7896       -0.36   -0.461753  0.00143503
        7897       -0.52    -0.46176  0.00143487
        7898       -0.68   -0.461788  0.00143495
        7899       -0.36   -0.461775  0.00143483
        7900       -0.44   -0.461772  0.00143465
        7901       -0.28   -0.461749  0.00143465
        7902        -0.2   -0.461716  0.00143485
        7903       -0.28   -0.461693  0.00143486
        7904       -0.36    -0.46168  0.00143473
        7905       -0.36   -0.461667  0.00143461
        7906        -0.6   -0.461685  0.00143453
        7907       -0.44   -0.461682  0.00143436
        7908       -0.36   -0.461669  0.00143423
        7909       -0.44   -0.461666  0.00143405
        7910        -0.6   -0.461684  0.00143398
        7911       -0.36   -0.461671  0.00143385
        7912       -0.44   -0.461668  0.00143368
        7913       -0.44   -0.461666   0.0014335
        7914       -0.28   -0.461643   0.0014335
        7915        -0.6    -0.46166  0.00143343
        7916       -0.52   -0.461668  0.00143326
        7917       -0.44   -0.461665  0.00143308
        7918        -0.6   -0.461682  0.00143301
        7919       -0.52    -0.46169  0.00143285
        7920       -0.52   -0.461697  0.00143269
        7921       -0.52   -0.461704  0.00143252
        7922       -0.52   -0.461712  0.00143236
        7923       -0.52   -0.461719   0.0014322
        7924       -0.52   -0.461726  0.00143204
        7925       -0.68   -0.461754  0.00143212
        7926       -0.44   -0.461751  0.00143194
        7927        -0.2   -0.461718  0.00143214
        7928       -0.52   -0.461726  0.00143198
        7929       -0.36   -0.461713  0.00143186
        7930       -0.52    -0.46172   0.0014317
        7931       -0.36   -0.461707  0.00143158
        7932        -0.6   -0.461725   0.0014315
        7933       -0.52   -0.461732  0.00143134
        7934       -0.44   -0.461729  0.00143116
        7935       -0.28   -0.461706  0.00143116
        7936       -0.44   -0.461704  0.00143099
        7937       -0.36   -0.461691  0.00143086
        7938       -0.44   -0.461688  0.00143069
        7939       -0.28   -0.461665  0.00143069
        7940       -0.44   -0.461662  0.00143051
        7941        -0.6    -0.46168  0.00143044
        7942       -0.68   -0.461707  0.00143052
        7943       -0.76   -0.461745  0.00143083
        7944        -0.6   -0.461762  0.00143076
        7945       -0.28   -0.461739  0.00143076
        7946       -0.44   -0.461737  0.00143059
        7947       -0.36   -0.461724  0.00143046
        7948       -0.52   -0.461731   0.0014303
        7949       -0.44   -0.461729  0.00143012
        7950       -0.44   -0.461726  0.00142995
        7951        -0.6   -0.461743  0.00142987
        7952       -0.52   -0.461751  0.00142971
        7953       -0.52   -0.461758  0.00142955
        7954       -0.52   -0.461765  0.00142939
        7955       -0.28   -0.461742  0.00142939
        7956        -0.2   -0.461709  0.00142959
        7957       -0.36   -0.461697  0.00142947
        7958       -0.36   -0.461684  0.00142935
        7959       -0.52   -0.461691  0.00142919
        7960       -0.28   -0.461668  0.00142919
        7961       -0.44   -0.461666  0.00142901
        7962       -0.36   -0.461653  0.00142889
        7963       -0.52    -0.46166  0.00142873
        7964       -0.76   -0.461698  0.00142904
        7965       -0.68   -0.461725  0.00142912
        7966       -0.68   -0.461752  0.00142921
        7967        -0.6    -0.46177  0.00142913
        7968       -0.28   -0.461747  0.00142913
        7969       -0.52   -0.461754  0.00142897
        7970       -0.44   -0.461752   0.0014288
        7971       -0.28   -0.461729   0.0014288
        7972       -0.28   -0.461706   0.0014288
        7973       -0.52   -0.461713  0.00142864
        7974       -0.36   -0.461701  0.00142852
        7975       -0.52   -0.461708  0.00142836
        7976       -0.52   -0.461715   0.0014282
        7977       -0.44   -0.461712  0.00142802
        7978        -0.6    -0.46173  0.00142795
        7979       -0.68   -0.461757  0.00142803
        7980       -0.68   -0.461784  0.00142812
        7981       -0.52   -0.461792  0.00142795
        7982       -0.44   -0.461789  0.00142778
        7983       -0.52   -0.461796  0.00142762
        7984       -0.68   -0.461824   0.0014277
        7985       -0.52   -0.461831  0.00142754
        7986       -0.52   -0.461838  0.00142738
        7987       -0.68   -0.461866  0.00142746
        7988        -0.6   -0.461883  0.00142739
        7989        -0.6     -0.4619  0.00142732
        7990       -0.52   -0.461907  0.00142716
        7991       -0.36   -0.461895  0.00142703
        7992       -0.28   -0.461872  0.00142704
        7993       -0.28   -0.461849  0.00142704
        7994       -0.36   -0.461836  0.00142692
        7995       -0.36   -0.461824   0.0014268
        7996       -0.36   -0.461811  0.00142667
        7997       -0.44   -0.461808   0.0014265
        7998        -0.6   -0.461825  0.00142643
        7999       -0.52   -0.461833  0.00142627
        8000       -0.68    -0.46186  0.00142635
        8001        -0.6   -0.461877  0.00142627
        8002        -0.6   -0.461895   0.0014262
        8003       -0.52   -0.461902  0.00142604
        8004        -0.6   -0.461919  0.00142597
        8005       -0.44   -0.461916  0.00142579
        8006       -0.36   -0.461904  0.00142567
        8007        -0.6   -0.461921   0.0014256
        8008       -0.44   -0.461918  0.00142542
        8009       -0.76   -0.461955  0.00142573
        8010       -0.52   -0.461963  0.00142557
        8011        -0.6    -0.46198   0.0014255
        8012       -0.52   -0.461987  0.00142534
        8013       -0.52   -0.461994  0.00142518
        8014       -0.52   -0.462001  0.00142502
        8015        -0.6   -0.462019  0.00142494
        8016       -0.28   -0.461996  0.00142495
        8017       -0.36   -0.461983  0.00142483
        8018       -0.28   -0.461961  0.00142483
        8019       -0.52   -0.461968  0.00142467
        8020        -0.6   -0.461985   0.0014246
        8021       -0.44   -0.461982  0.00142442
        8022        -0.6      -0.462  0.00142435
        8023       -0.44   -0.461997  0.00142417
        8024       -0.28   -0.461974  0.00142417
        8025       -0.28   -0.461951  0.00142418
        8026       -0.52   -0.461959  0.00142402
        8027       -0.44   -0.461956  0.00142384
        8028       -0.52   -0.461963  0.00142368
        8029        -0.6    -0.46198  0.00142361
        8030        -0.6   -0.461998  0.00142354
        8031       -0.44   -0.461995  0.00142336
        8032       -0.36   -0.461982  0.00142324
        8033       -0.36   -0.461969  0.00142312
        8034       -0.44   -0.461967  0.00142295
        8035       -0.28   -0.461944  0.00142295
        8036       -0.28   -0.461921  0.00142295
        8037       -0.68   -0.461948  0.00142304
        8038       -0.68   -0.461976  0.00142312
        8039       -0.28   -0.461953  0.00142312
        8040       -0.36    -0.46194    0.001423
        8041       -0.68   -0.461967  0.00142308
        8042       -0.36   -0.461955  0.00142296
        8043       -0.28   -0.461932  0.00142296
        8044       -0.44   -0.461929  0.00142279
        8045       -0.28   -0.461907  0.00142279
        8046       -0.36   -0.461894  0.00142267
        8047        -0.2   -0.461862  0.00142287
        8048       -0.44   -0.461859  0.00142269
        8049       -0.52   -0.461866  0.00142253
        8050       -0.44   -0.461863  0.00142236
        8051       -0.36   -0.461851  0.00142224
        8052       -0.36   -0.461838  0.00142212
        8053       -0.52   -0.461845  0.00142196
        8054       -0.52   -0.461852   0.0014218
        8055       -0.52    -0.46186  0.00142164
        8056       -0.44   -0.461857  0.00142147
        8057       -0.44   -0.461854   0.0014213
        8058       -0.52   -0.461862  0.00142114
        8059        -0.6   -0.461879  0.00142107
        8060       -0.52   -0.461886  0.00142091
        8061       -0.52   -0.461893  0.00142075
        8062        -0.6    -0.46191  0.00142068
        8063       -0.52   -0.461917  0.00142052
        8064       -0.52   -0.461925  0.00142036
        8065        -0.6   -0.461942  0.00142029
        8066       -0.44   -0.461939  0.00142011
        8067       -0.76   -0.461976  0.00142042
        8068       -0.52   -0.461983  0.00142026
        8069       -0.44    -0.46198  0.00142009
        8070       -0.36   -0.461968  0.00141997
        8071        -0.6   -0.461985   0.0014199
        8072        -0.6   -0.462002  0.00141982
        8073       -0.52   -0.462009  0.00141966
        8074        -0.6   -0.462026  0.00141959
        8075       -0.44   -0.462024  0.00141942
        8076       -0.68   -0.462051   0.0014195
        8077        -0.6   -0.462068  0.00141943
        8078       -0.44   -0.462065  0.00141925
        8079       -0.52   -0.462072   0.0014191
        8080       -0.52   -0.462079  0.00141894
        8081       -0.52   -0.462086  0.00141878
        8082       -0.12   -0.462044  0.00141924
        8083        -0.6   -0.462061  0.00141916
        8084        -0.6   -0.462078  0.00141909
        8085       -0.44   -0.462075  0.00141892
        8086       -0.44   -0.462073  0.00141874
        8087       -0.28    -0.46205  0.00141875
        8088        -0.2   -0.462018  0.00141894
        8089       -0.44   -0.462015  0.00141877
        8090       -0.36   -0.462002  0.00141865
        8091       -0.36    -0.46199  0.00141853
        8092       -0.44   -0.461987  0.00141836
        8093       -0.44   -0.461984  0.00141819
        8094       -0.44   -0.461982  0.00141801
        8095       -0.52   -0.461989  0.00141786
        8096       -0.36   -0.461976  0.00141774
        8097       -0.36   -0.461964  0.00141762
        8098       -0.44   -0.461961  0.00141744
        8099       -0.28   -0.461939  0.00141745
        8100       -0.28   -0.461916  0.00141745
        8101       -0.44   -0.461913  0.00141728
        8102       -0.68    -0.46194  0.00141736
        8103        -0.6   -0.461957  0.00141729
        8104        -0.6   -0.461974  0.00141721
        8105       -0.44   -0.461972  0.00141704
        8106       -0.12   -0.461929  0.00141749
        8107       -0.28   -0.461907   0.0014175
        8108       -0.36   -0.461894  0.00141738
        8109       -0.44   -0.461892  0.00141721
        8110       -0.52   -0.461899  0.00141705
        8111       -0.52   -0.461906  0.00141689
        8112       -0.52   -0.461913  0.00141674
        8113       -0.76    -0.46195  0.00141704
        8114       -0.52   -0.461957  0.00141688
        8115       -0.36   -0.461945  0.00141676
        8116       -0.52   -0.461952  0.00141661
        8117       -0.44   -0.461949  0.00141643
        8118       -0.44   -0.461946  0.00141626
        8119       -0.52   -0.461953  0.00141611
        8120        -0.6    -0.46197  0.00141603
        8121       -0.52   -0.461978  0.00141588
        8122        -0.6   -0.461995  0.00141581
        8123       -0.36   -0.461982  0.00141569
        8124       -0.28    -0.46196  0.00141569
        8125       -0.36   -0.461947  0.00141557
        8126       -0.52   -0.461954  0.00141541
        8127       -0.44   -0.461952  0.00141524
        8128       -0.28   -0.461929  0.00141525
        8129       -0.44   -0.461926  0.00141507
        8130        -0.6   -0.461943    0.001415
        8131        -0.6    -0.46196  0.00141493
        8132        -0.6   -0.461977  0.00141486
        8133       -0.36   -0.461965  0.00141474
        8134        -0.6   -0.461982  0.00141467
        8135       -0.52   -0.461989  0.00141451
        8136       -0.44   -0.461986  0.00141434
        8137       -0.44   -0.461984  0.00141417
        8138        -0.6      -0.462   0.0014141
        8139       -0.52   -0.462008  0.00141394
        8140       -0.44   -0.462005  0.00141377
        8141       -0.68   -0.462032  0.00141385
        8142       -0.52   -0.462039  0.00141369
        8143       -0.52   -0.462046  0.00141354
        8144       -0.36   -0.462033  0.00141342
        8145       -0.36   -0.462021   0.0014133
        8146        -0.6   -0.462038  0.00141323
        8147       -0.52   -0.462045  0.00141307
        8148       -0.52   -0.462052  0.00141292
        8149       -0.36    -0.46204   0.0014128
        8150       -0.44   -0.462037  0.00141263
        8151       -0.52   -0.462044  0.00141248
        8152       -0.44   -0.462041   0.0014123
        8153        -0.6   -0.462058  0.00141223
        8154       -0.28   -0.462036  0.00141224
        8155       -0.44   -0.462033  0.00141207
        8156       -0.52    -0.46204  0.00141191
        8157       -0.52   -0.462047  0.00141175
        8158       -0.44   -0.462045  0.00141158
        8159       -0.44   -0.462042  0.00141141
        8160       -0.28    -0.46202  0.00141142
        8161       -0.36   -0.462007   0.0014113
        8162       -0.28   -0.461985   0.0014113
        8163       -0.28   -0.461963  0.00141131
        8164       -0.52    -0.46197  0.00141115
        8165        -0.6   -0.461987  0.00141108
        8166       -0.52   -0.461994  0.00141092
        8167        -0.6   -0.462011  0.00141085
        8168       -0.76   -0.462047  0.00141115
        8169       -0.52   -0.462054    0.001411
        8170       -0.36   -0.462042  0.00141088
        8171       -0.44   -0.462039  0.00141071
        8172       -0.28   -0.462017  0.00141071
        8173       -0.36   -0.462004   0.0014106
        8174       -0.44   -0.462001  0.00141043
        8175       -0.36   -0.461989  0.00141031
        8176       -0.36   -0.461977  0.00141019
        8177        -0.6   -0.461993  0.00141012
        8178       -0.44   -0.461991  0.00140995
        8179       -0.52   -0.461998   0.0014098
        8180       -0.36   -0.461985  0.00140968
        8181       -0.44   -0.461983  0.00140951
        8182       -0.36    -0.46197  0.00140939
        8183       -0.44   -0.461967  0.00140922
        8184       -0.36   -0.461955   0.0014091
        8185       -0.52   -0.461962  0.00140895
        8186       -0.44   -0.461959  0.00140878
        8187       -0.52   -0.461967  0.00140863
        8188       -0.44   -0.461964  0.00140846
        8189       -0.52   -0.461971   0.0014083
        8190       -0.44   -0.461968  0.00140813
        8191       -0.52   -0.461975  0.00140798
        8192        -0.2   -0.461943  0.00140817
        8193       -0.28   -0.461921  0.00140817
        8194       -0.44   -0.461918    0.001408
        8195       -0.36   -0.461906  0.00140789
        8196       -0.36   -0.461894  0.00140777
        8197       -0.44   -0.461891   0.0014076
        8198       -0.44   -0.461888  0.00140743
        8199       -0.52   -0.461895  0.00140728
        8200       -0.44   -0.461893  0.00140711
        8201       -0.52     -0.4619  0.00140696
        8202       -0.44   -0.461897  0.00140679
        8203       -0.36   -0.461885  0.00140667
        8204       -0.44   -0.461882   0.0014065
        8205       -0.52   -0.461889  0.00140635
        8206       -0.52   -0.461896  0.00140619
        8207       -0.36   -0.461884  0.00140608
        8208       -0.52   -0.461891  0.00140592
        8209       -0.68   -0.461917    0.001406
        8210       -0.68   -0.461944  0.00140608
        8211       -0.44   -0.461941  0.00140591
        8212       -0.44   -0.461939  0.00140575
        8213       -0.76   -0.461975  0.00140604
        8214        -0.6   -0.461992  0.00140597
        8215        -0.2    -0.46196  0.00140616
        8216       -0.52   -0.461967  0.00140601
        8217       -0.44   -0.461964  0.00140584
        8218       -0.36   -0.461952  0.00140572
        8219       -0.44   -0.461949  0.00140556
        8220       -0.44   -0.461946  0.00140539
        8221       -0.52   -0.461954  0.00140523
        8222       -0.52   -0.461961  0.00140508
        8223       -0.52   -0.461968  0.00140493
        8224       -0.52   -0.461975  0.00140477
        8225       -0.44   -0.461972  0.00140461
        8226       -0.36    -0.46196  0.00140449
        8227       -0.52   -0.461967  0.00140434
        8228        -0.6   -0.461983  0.00140427
        8229       -0.44   -0.461981   0.0014041
        8230       -0.44   -0.461978  0.00140393
        8231       -0.52   -0.461985  0.00140378
        8232       -0.36   -0.461973  0.00140366
        8233       -0.44    -0.46197  0.00140349
        8234       -0.44   -0.461967  0.00140333
        8235       -0.52   -0.461974  0.00140317
        8236        -0.6   -0.461991   0.0014031
        8237       -0.68   -0.462018  0.00140318
        8238       -0.68   -0.462044  0.00140326
        8239       -0.44   -0.462042  0.00140309
        8240       -0.52   -0.462049  0.00140294
        8241       -0.68   -0.462075  0.00140302
        8242        -0.6   -0.462092  0.00140295
        8243       -0.52   -0.462099   0.0014028
        8244       -0.44   -0.462096  0.00140263
        8245       -0.44   -0.462093  0.00140246
        8246       -0.36   -0.462081  0.00140235
        8247        -0.6   -0.462098  0.00140228
        8248       -0.52   -0.462105  0.00140212
        8249       -0.52   -0.462112  0.00140197
        8250        -0.6   -0.462128   0.0014019
        8251       -0.52   -0.462135  0.00140175
        8252       -0.28   -0.462113  0.00140175
        8253        -0.6    -0.46213  0.00140168
        8254       -0.52   -0.462137  0.00140153
        8255       -0.36   -0.462125  0.00140141
        8256       -0.52   -0.462132  0.00140126
        8257        -0.6   -0.462148  0.00140119
        8258       -0.52   -0.462155  0.00140104
        8259       -0.44   -0.462153  0.00140087
        8260       -0.52    -0.46216  0.00140072
        8261        -0.6   -0.462176  0.00140065
        8262        -0.6   -0.462193  0.00140058
        8263       -0.52     -0.4622  0.00140043
        8264       -0.44   -0.462197  0.00140026
        8265       -0.44   -0.462195  0.00140009
        8266        -0.2   -0.462163  0.00140028
        8267       -0.28   -0.462141  0.00140029
        8268       -0.44   -0.462138  0.00140012
        8269       -0.68   -0.462165   0.0014002
        8270       -0.44   -0.462162  0.00140003
        8271       -0.44   -0.462159  0.00139987
        8272       -0.28   -0.462137  0.00139987
        8273       -0.44   -0.462135   0.0013997
        8274       -0.36   -0.462122  0.00139959
        8275       -0.36    -0.46211  0.00139947
        8276        -0.6   -0.462127   0.0013994
        8277        -0.6   -0.462143  0.00139934
        8278        -0.6    -0.46216  0.00139927
        8279       -0.52   -0.462167  0.00139911
        8280       -0.68   -0.462193  0.00139919
        8281       -0.44   -0.462191  0.00139903
        8282       -0.36   -0.462178  0.00139891
        8283       -0.36   -0.462166   0.0013988
        8284       -0.28   -0.462144   0.0013988
        8285       -0.36   -0.462132  0.00139869
        8286       -0.36   -0.462119  0.00139857
        8287       -0.52   -0.462126  0.00139842
        8288       -0.12   -0.462085  0.00139886
        8289       -0.44   -0.462082  0.00139869
        8290       -0.52   -0.462089  0.00139854
        8291        -0.6   -0.462106  0.00139847
        8292       -0.52   -0.462113  0.00139832
        8293        -0.6    -0.46213  0.00139825
        8294       -0.36   -0.462117  0.00139814
        8295        -0.6   -0.462134  0.00139807
        8296       -0.36   -0.462122  0.00139795
        8297       -0.52   -0.462128   0.0013978
        8298       -0.44   -0.462126  0.00139764
        8299       -0.36   -0.462114  0.00139752
        8300       -0.52    -0.46212  0.00139737
        8301       -0.52   -0.462127  0.00139722
        8302       -0.28   -0.462106  0.00139722
