#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5275   -0.392509   -0.394518  0.00106776
        5276    -0.41776   -0.394522  0.00106757
        5277   -0.411673   -0.394525  0.00106737
        5278   -0.407763   -0.394528  0.00106717
        5279   -0.397067   -0.394528  0.00106697
        5280   -0.391309   -0.394528  0.00106676
        5281   -0.385879   -0.394526  0.00106656
        5282   -0.387123   -0.394525  0.00106636
        5283   -0.363852   -0.394519  0.00106618
        5284   -0.382784   -0.394517  0.00106598
        5285   -0.379197   -0.394514  0.00106578
        5286     -0.3697   -0.394509  0.00106559
        5287    -0.37139   -0.394505   0.0010654
        5288   -0.356315   -0.394497  0.00106522
        5289   -0.386523   -0.394496  0.00106502
        5290   -0.375259   -0.394492  0.00106482
        5291   -0.361847   -0.394486  0.00106464
        5292   -0.391151   -0.394485  0.00106444
        5293   -0.397265   -0.394486  0.00106424
        5294   -0.408448   -0.394489  0.00106404
        5295   -0.403698    -0.39449  0.00106384
        5296   -0.414698   -0.394494  0.00106365
        5297    -0.41807   -0.394499  0.00106346
        5298   -0.421712   -0.394504  0.00106327
        5299   -0.430196    -0.39451  0.00106309
        5300   -0.415787   -0.394514  0.00106289
        5301   -0.423779    -0.39452  0.00106271
        5302   -0.422757   -0.394525  0.00106252
        5303   -0.410446   -0.394528  0.00106233
        5304   -0.406079    -0.39453  0.00106213
        5305   -0.407593   -0.394533  0.00106193
        5306    -0.39235   -0.394533  0.00106173
        5307    -0.38524   -0.394531  0.00106153
        5308   -0.387746    -0.39453  0.00106133
        5309   -0.399159    -0.39453  0.00106113
        5310   -0.416146   -0.394534  0.00106094
        5311    -0.42742   -0.394541  0.00106076
        5312   -0.421338   -0.394546  0.00106057
        5313    -0.41518    -0.39455  0.00106038
        5314   -0.414138   -0.394553  0.00106019
        5315   -0.414085   -0.394557  0.00105999
        5316   -0.413483    -0.39456   0.0010598
        5317   -0.419025   -0.394565  0.00105961
        5318    -0.42234    -0.39457  0.00105942
        5319   -0.406553   -0.394573  0.00105923
        5320    -0.41013   -0.394575  0.00105903
        5321   -0.383575   -0.394573  0.00105883
        5322   -0.366098   -0.394568  0.00105865
        5323   -0.385932   -0.394566  0.00105845
        5324   -0.367737   -0.394561  0.00105826
        5325   -0.374518   -0.394558  0.00105807
        5326   -0.384811   -0.394556  0.00105788
        5327   -0.388332   -0.394555  0.00105768
        5328   -0.385118   -0.394553  0.00105748
        5329   -0.369374   -0.394548  0.00105729
        5330   -0.379768   -0.394545   0.0010571
        5331   -0.390311   -0.394545   0.0010569
        5332   -0.372986   -0.394541  0.00105671
        5333   -0.395534   -0.394541  0.00105651
        5334   -0.383801   -0.394539  0.00105632
        5335   -0.374674   -0.394535  0.00105612
        5336   -0.364638   -0.394529  0.00105594
        5337   -0.390824   -0.394529  0.00105574
        5338   -0.386647   -0.394527  0.00105555
        5339    -0.38604   -0.394526  0.00105535
        5340   -0.396261   -0.394526  0.00105515
        5341   -0.375828   -0.394522  0.00105496
        5342   -0.377236   -0.394519  0.00105477
        5343   -0.392514   -0.394519  0.00105457
        5344   -0.384526   -0.394517  0.00105437
        5345   -0.377946   -0.394514  0.00105418
        5346   -0.388731   -0.394513  0.00105399
        5347   -0.397317   -0.394513  0.00105379
        5348   -0.418321   -0.394518   0.0010536
        5349   -0.407944    -0.39452  0.00105341
        5350   -0.383069   -0.394518  0.00105321
        5351   -0.375619   -0.394515  0.00105302
        5352   -0.376112   -0.394511  0.00105283
        5353   -0.383028   -0.394509  0.00105264
        5354   -0.372163   -0.394505  0.00105245
        5355   -0.368603     -0.3945  0.00105226
        5356   -0.363653   -0.394494  0.00105208
        5357   -0.364127   -0.394489   0.0010519
        5358   -0.380094   -0.394486  0.00105171
        5359    -0.37773   -0.394483  0.00105152
        5360   -0.366377   -0.394478  0.00105133
        5361   -0.341044   -0.394468  0.00105118
        5362   -0.330531   -0.394456  0.00105106
        5363   -0.360837   -0.394449  0.00105088
        5364   -0.384445   -0.394448  0.00105068
        5365   -0.392975   -0.394447  0.00105049
        5366   -0.372833   -0.394443   0.0010503
        5367   -0.352691   -0.394435  0.00105013
        5368     -0.3722   -0.394431  0.00104995
        5369   -0.392359   -0.394431  0.00104975
        5370   -0.370052   -0.394426  0.00104956
        5371   -0.362704    -0.39442  0.00104939
        5372   -0.383132   -0.394418  0.00104919
        5373    -0.40416    -0.39442    0.001049
        5374   -0.398077   -0.394421   0.0010488
        5375   -0.375773   -0.394417  0.00104861
        5376   -0.348273   -0.394409  0.00104845
        5377   -0.377306   -0.394406  0.00104826
        5378   -0.391474   -0.394405  0.00104807
        5379   -0.392187   -0.394405  0.00104787
        5380   -0.378246   -0.394402  0.00104768
        5381   -0.359769   -0.394395  0.00104751
        5382   -0.344936   -0.394386  0.00104735
        5383   -0.331464   -0.394374  0.00104723
        5384   -0.394276   -0.394374  0.00104703
        5385   -0.391168   -0.394374  0.00104684
        5386   -0.403874   -0.394375  0.00104664
        5387   -0.397548   -0.394376  0.00104645
        5388   -0.404202   -0.394378  0.00104626
        5389   -0.406951    -0.39438  0.00104607
        5390   -0.416517   -0.394384  0.00104588
        5391   -0.415233   -0.394388  0.00104569
        5392   -0.396613   -0.394389   0.0010455
        5393   -0.375086   -0.394385  0.00104531
        5394   -0.390725   -0.394384  0.00104512
        5395   -0.391994   -0.394384  0.00104492
        5396   -0.364599   -0.394378  0.00104474
        5397    -0.38691   -0.394377  0.00104455
        5398   -0.384518   -0.394375  0.00104436
        5399   -0.415931   -0.394379  0.00104417
        5400   -0.388169   -0.394378  0.00104398
        5401   -0.385507   -0.394376  0.00104379
        5402   -0.368253   -0.394372  0.00104361
        5403   -0.398432   -0.394372  0.00104341
        5404   -0.393778   -0.394372  0.00104322
        5405   -0.377748   -0.394369  0.00104303
        5406   -0.341418   -0.394359  0.00104289
        5407   -0.414239   -0.394363   0.0010427
        5408   -0.423609   -0.394368  0.00104252
        5409   -0.421952   -0.394373  0.00104234
        5410   -0.430001    -0.39438  0.00104217
        5411   -0.437413   -0.394388  0.00104201
        5412   -0.441759   -0.394397  0.00104185
        5413   -0.399079   -0.394398  0.00104166
        5414   -0.407463     -0.3944  0.00104147
        5415   -0.380233   -0.394397  0.00104128
        5416   -0.391972   -0.394397  0.00104109
        5417   -0.406083   -0.394399   0.0010409
        5418   -0.425403   -0.394405  0.00104072
        5419   -0.412934   -0.394408  0.00104054
        5420   -0.418326   -0.394413  0.00104035
        5421   -0.430967   -0.394419  0.00104018
        5422   -0.446211   -0.394429  0.00104003
        5423   -0.459727   -0.394441  0.00103991
        5424   -0.444278    -0.39445  0.00103976
        5425   -0.437986   -0.394458   0.0010396
        5426    -0.41738   -0.394462  0.00103942
        5427   -0.412426   -0.394466  0.00103923
        5428   -0.390627   -0.394465  0.00103904
        5429   -0.403307   -0.394467  0.00103885
        5430   -0.381549   -0.394464  0.00103866
        5431   -0.384424   -0.394462  0.00103847
        5432   -0.394572   -0.394463  0.00103828
        5433   -0.372928   -0.394459   0.0010381
        5434   -0.386552   -0.394457  0.00103791
        5435   -0.358894   -0.394451  0.00103774
        5436   -0.381558   -0.394448  0.00103755
        5437   -0.378226   -0.394445  0.00103736
        5438   -0.401965   -0.394447  0.00103717
        5439   -0.407312   -0.394449  0.00103698
        5440   -0.395866   -0.394449  0.00103679
        5441    -0.39089   -0.394449   0.0010366
        5442   -0.398155   -0.394449  0.00103641
        5443   -0.403678   -0.394451  0.00103622
        5444   -0.388039    -0.39445  0.00103603
        5445   -0.385137   -0.394448  0.00103585
        5446   -0.412419   -0.394451  0.00103566
        5447   -0.380237   -0.394449  0.00103547
        5448   -0.369032   -0.394444  0.00103529
        5449   -0.384929   -0.394442  0.00103511
        5450   -0.398776   -0.394443  0.00103492
        5451   -0.372397   -0.394439  0.00103473
        5452   -0.390637   -0.394438  0.00103454
        5453   -0.403542    -0.39444  0.00103436
        5454    -0.40021   -0.394441  0.00103417
        5455   -0.405533   -0.394443  0.00103398
        5456   -0.414256   -0.394447   0.0010338
        5457   -0.399809   -0.394448  0.00103361
        5458   -0.414021   -0.394451  0.00103342
        5459     -0.3907   -0.394451  0.00103324
        5460   -0.379587   -0.394448  0.00103305
        5461   -0.393654   -0.394448  0.00103286
        5462   -0.402368   -0.394449  0.00103267
        5463   -0.404718   -0.394451  0.00103248
        5464   -0.411931   -0.394454   0.0010323
        5465   -0.399794   -0.394455  0.00103211
        5466   -0.427155   -0.394461  0.00103194
        5467   -0.426177   -0.394467  0.00103177
        5468   -0.388793   -0.394466  0.00103158
        5469   -0.401498   -0.394467  0.00103139
        5470   -0.407504    -0.39447  0.00103121
        5471   -0.413415   -0.394473  0.00103102
        5472   -0.408372   -0.394476  0.00103084
        5473   -0.422331   -0.394481  0.00103066
        5474   -0.409249   -0.394483  0.00103048
        5475   -0.419955   -0.394488   0.0010303
        5476   -0.428662   -0.394494  0.00103013
        5477   -0.444407   -0.394503  0.00102998
        5478   -0.446727   -0.394513  0.00102984
        5479   -0.466165   -0.394526  0.00102973
        5480   -0.442679   -0.394535  0.00102958
        5481   -0.467068   -0.394548  0.00102948
        5482   -0.454556   -0.394559  0.00102935
        5483   -0.455981    -0.39457  0.00102923
        5484   -0.426309   -0.394576  0.00102905
        5485   -0.445889   -0.394585  0.00102891
        5486   -0.435469   -0.394593  0.00102875
        5487   -0.448594   -0.394603  0.00102861
        5488    -0.46424   -0.394615   0.0010285
        5489   -0.467837   -0.394629   0.0010284
        5490    -0.43701   -0.394636  0.00102824
        5491   -0.437934   -0.394644  0.00102808
        5492   -0.451506   -0.394655  0.00102795
        5493   -0.466744   -0.394668  0.00102784
        5494   -0.457757   -0.394679  0.00102772
        5495   -0.428181   -0.394685  0.00102755
        5496   -0.465666   -0.394698  0.00102745
        5497   -0.455307   -0.394709  0.00102732
        5498   -0.456917   -0.394721  0.00102719
        5499   -0.460215   -0.394733  0.00102708
        5500   -0.425575   -0.394738   0.0010269
        5501    -0.44765   -0.394748  0.00102676
        5502   -0.460518    -0.39476  0.00102665
        5503   -0.445554   -0.394769   0.0010265
        5504   -0.443883   -0.394778  0.00102635
        5505   -0.446486   -0.394787  0.00102621
        5506   -0.476128   -0.394802  0.00102613
        5507   -0.458633   -0.394814  0.00102601
        5508   -0.472837   -0.394828  0.00102592
        5509   -0.486111   -0.394844  0.00102587
        5510    -0.46365   -0.394857  0.00102576
        5511   -0.440929   -0.394865  0.00102561
        5512   -0.446153   -0.394875  0.00102546
        5513    -0.44049   -0.394883  0.00102531
        5514   -0.410311   -0.394886  0.00102513
        5515   -0.424832   -0.394891  0.00102496
        5516   -0.418767   -0.394895  0.00102478
        5517   -0.427816   -0.394901  0.00102461
        5518    -0.43695   -0.394909  0.00102445
        5519   -0.397962    -0.39491  0.00102427
        5520   -0.384755   -0.394908  0.00102408
        5521   -0.357912   -0.394901  0.00102392
        5522   -0.427417   -0.394907  0.00102375
        5523   -0.435543   -0.394914  0.00102359
        5524   -0.420907   -0.394919  0.00102342
        5525   -0.416648   -0.394923  0.00102324
        5526    -0.40126   -0.394924  0.00102306
        5527   -0.399362   -0.394925  0.00102287
        5528   -0.429746   -0.394931  0.00102271
        5529   -0.418461   -0.394935  0.00102253
        5530   -0.408066   -0.394938  0.00102235
        5531   -0.435544   -0.394945  0.00102219
        5532   -0.433144   -0.394952  0.00102203
        5533   -0.434619   -0.394959  0.00102187
        5534   -0.423284   -0.394964   0.0010217
        5535    -0.42535    -0.39497  0.00102153
        5536     -0.4174   -0.394974  0.00102135
        5537   -0.401511   -0.394975  0.00102117
        5538   -0.406687   -0.394977  0.00102098
        5539   -0.399831   -0.394978   0.0010208
        5540   -0.399857   -0.394979  0.00102062
        5541   -0.438042   -0.394987  0.00102046
        5542   -0.468704      -0.395  0.00102036
        5543   -0.416587   -0.395004  0.00102019
        5544   -0.395983   -0.395004     0.00102
        5545   -0.438884   -0.395012  0.00101985
        5546   -0.449655   -0.395022  0.00101971
        5547   -0.451201   -0.395032  0.00101958
        5548      -0.439    -0.39504  0.00101943
        5549   -0.437614   -0.395048  0.00101927
        5550   -0.435936   -0.395055  0.00101912
        5551   -0.447868   -0.395064  0.00101898
        5552   -0.448107   -0.395074  0.00101884
        5553   -0.454548   -0.395085  0.00101871
        5554   -0.449132   -0.395094  0.00101857
        5555   -0.434356   -0.395101  0.00101841
        5556   -0.454041   -0.395112  0.00101829
        5557   -0.457319   -0.395123  0.00101816
        5558   -0.442341   -0.395132  0.00101802
        5559   -0.456322   -0.395143  0.00101789
        5560   -0.463552   -0.395155  0.00101778
        5561   -0.453593   -0.395166  0.00101766
        5562   -0.472343   -0.395179  0.00101757
        5563   -0.447787   -0.395189  0.00101743
        5564   -0.447355   -0.395198  0.00101729
        5565   -0.435618   -0.395206  0.00101713
        5566   -0.442381   -0.395214  0.00101698
        5567   -0.435972   -0.395221  0.00101683
        5568   -0.403139   -0.395223  0.00101665
        5569   -0.392919   -0.395222  0.00101646
        5570   -0.373558   -0.395218  0.00101629
        5571   -0.420694   -0.395223  0.00101612
        5572   -0.430574   -0.395229  0.00101595
        5573   -0.423752   -0.395234  0.00101578
        5574   -0.439597   -0.395242  0.00101563
        5575    -0.44696   -0.395252  0.00101549
        5576   -0.459265   -0.395263  0.00101538
        5577   -0.452449   -0.395273  0.00101525
        5578   -0.453842   -0.395284  0.00101512
        5579   -0.445934   -0.395293  0.00101498
        5580   -0.413929   -0.395296   0.0010148
        5581   -0.396705   -0.395297  0.00101462
        5582    -0.40526   -0.395298  0.00101444
        5583    -0.42742   -0.395304  0.00101427
        5584   -0.421076   -0.395309   0.0010141
        5585   -0.416258   -0.395313  0.00101393
        5586   -0.427808   -0.395318  0.00101376
        5587   -0.448597   -0.395328  0.00101363
        5588   -0.414292   -0.395331  0.00101345
        5589   -0.378002   -0.395328  0.00101327
        5590   -0.368718   -0.395323   0.0010131
        5591   -0.375225    -0.39532  0.00101293
        5592   -0.421427   -0.395324  0.00101276
        5593   -0.456169   -0.395335  0.00101264
        5594   -0.443885   -0.395344  0.00101249
        5595   -0.421008   -0.395349  0.00101232
        5596     -0.4316   -0.395355  0.00101216
        5597    -0.40948   -0.395358  0.00101198
        5598   -0.414107   -0.395361  0.00101181
        5599   -0.444231    -0.39537  0.00101167
        5600   -0.437228   -0.395377  0.00101151
        5601   -0.426843   -0.395383  0.00101135
        5602   -0.435752    -0.39539  0.00101119
        5603   -0.436538   -0.395397  0.00101104
        5604   -0.416979   -0.395401  0.00101087
        5605   -0.435263   -0.395408  0.00101071
        5606   -0.407225    -0.39541  0.00101053
        5607   -0.413273   -0.395414  0.00101036
        5608   -0.414086   -0.395417  0.00101018
        5609   -0.428267   -0.395423  0.00101002
        5610   -0.438796   -0.395431  0.00100987
        5611   -0.435685   -0.395438  0.00100971
        5612   -0.433067   -0.395444  0.00100956
        5613   -0.481378    -0.39546  0.00100949
        5614   -0.472858   -0.395474  0.00100941
        5615   -0.463362   -0.395486   0.0010093
        5616   -0.443996   -0.395494  0.00100916
        5617   -0.457443   -0.395505  0.00100904
        5618   -0.404782   -0.395507  0.00100886
        5619   -0.430644   -0.395513   0.0010087
        5620   -0.422713   -0.395518  0.00100853
        5621   -0.414201   -0.395521  0.00100836
        5622   -0.417013   -0.395525  0.00100819
        5623   -0.412958   -0.395528  0.00100801
        5624    -0.40544    -0.39553  0.00100783
        5625   -0.421391   -0.395535  0.00100766
        5626    -0.44309   -0.395543  0.00100752
        5627   -0.423837   -0.395548  0.00100735
        5628   -0.433651   -0.395555   0.0010072
        5629   -0.446178   -0.395564  0.00100706
        5630   -0.486945    -0.39558  0.00100701
        5631   -0.469272   -0.395593  0.00100692
        5632    -0.45435   -0.395604  0.00100679
        5633   -0.468931   -0.395617   0.0010067
        5634   -0.446397   -0.395626  0.00100656
        5635   -0.457459   -0.395637  0.00100644
        5636   -0.438833   -0.395644  0.00100629
        5637   -0.452743   -0.395654  0.00100616
        5638   -0.429521    -0.39566    0.001006
        5639   -0.413264   -0.395664  0.00100583
        5640    -0.44576   -0.395672  0.00100569
        5641   -0.454783   -0.395683  0.00100557
        5642   -0.439379   -0.395691  0.00100542
        5643    -0.46572   -0.395703  0.00100532
        5644   -0.410814   -0.395706  0.00100514
        5645   -0.430913   -0.395712  0.00100498
        5646    -0.44917   -0.395721  0.00100485
        5647   -0.426274   -0.395727  0.00100469
        5648   -0.408007   -0.395729  0.00100451
        5649   -0.419711   -0.395733  0.00100434
        5650   -0.424868   -0.395738  0.00100418
        5651   -0.431443   -0.395745  0.00100402
        5652   -0.440786   -0.395753  0.00100387
        5653   -0.449212   -0.395762  0.00100374
        5654   -0.428616   -0.395768  0.00100358
        5655   -0.436709   -0.395775  0.00100343
        5656   -0.409002   -0.395778  0.00100325
        5657   -0.382765   -0.395775  0.00100308
        5658   -0.384304   -0.395773   0.0010029
        5659   -0.371314   -0.395769  0.00100274
        5660   -0.383899   -0.395767  0.00100256
        5661   -0.420042   -0.395771  0.00100239
        5662    -0.41049   -0.395774  0.00100222
        5663   -0.425355   -0.395779  0.00100206
        5664    -0.42705   -0.395784   0.0010019
        5665    -0.43364   -0.395791  0.00100174
        5666   -0.421119   -0.395796  0.00100157
        5667   -0.420983     -0.3958  0.00100141
        5668   -0.418325   -0.395804  0.00100124
        5669   -0.425302   -0.395809  0.00100107
        5670   -0.422234   -0.395814  0.00100091
        5671   -0.405945   -0.395816  0.00100073
        5672   -0.409994   -0.395818  0.00100056
        5673   -0.406279    -0.39582  0.00100039
        5674   -0.390382   -0.395819  0.00100021
        5675   -0.394414   -0.395819  0.00100003
        5676   -0.390411   -0.395818 0.000999859
        5677   -0.392251   -0.395817 0.000999683
        5678   -0.410652    -0.39582  0.00099951
        5679    -0.42702   -0.395825 0.000999349
        5680   -0.408072   -0.395827 0.000999175
        5681    -0.41394   -0.395831 0.000999005
        5682   -0.419231   -0.395835 0.000998837
        5683   -0.405704   -0.395837 0.000998663
        5684   -0.396042   -0.395837 0.000998487
        5685   -0.393631   -0.395836 0.000998312
        5686   -0.369897   -0.395832 0.000998147
        5687   -0.346442   -0.395823 0.000998009
        5688   -0.398199   -0.395823 0.000997834
        5689   -0.370265   -0.395819 0.000997668
        5690   -0.369477   -0.395814 0.000997504
        5691   -0.362049   -0.395808 0.000997346
        5692   -0.364655   -0.395803 0.000997186
        5693    -0.35739   -0.395796 0.000997034
        5694    -0.37299   -0.395792 0.000996866
        5695   -0.351283   -0.395784 0.000996722
        5696   -0.368348   -0.395779 0.000996559
        5697   -0.361561   -0.395773 0.000996402
        5698   -0.372675   -0.395769 0.000996235
        5699   -0.368206   -0.395765 0.000996072
        5700   -0.361432   -0.395759 0.000995916
        5701   -0.372488   -0.395754 0.000995749
        5702   -0.394589   -0.395754 0.000995575
        5703   -0.377187   -0.395751 0.000995405
        5704   -0.369756   -0.395746 0.000995241
        5705   -0.350683   -0.395739 0.000995098
        5706   -0.383983   -0.395736 0.000994926
        5707   -0.372612   -0.395732  0.00099476
        5708   -0.386571   -0.395731 0.000994587
        5709   -0.400511   -0.395732 0.000994413
        5710   -0.376964   -0.395728 0.000994244
        5711    -0.38174   -0.395726 0.000994073
        5712   -0.376214   -0.395722 0.000993905
        5713   -0.369078   -0.395718 0.000993742
        5714    -0.36227   -0.395712 0.000993585
        5715   -0.366064   -0.395707 0.000993425
        5716   -0.365128   -0.395701 0.000993266
        5717    -0.36166   -0.395695  0.00099311
        5718   -0.368839   -0.395691 0.000992947
        5719   -0.365802   -0.395686 0.000992787
        5720   -0.375061   -0.395682  0.00099262
        5721   -0.374507   -0.395678 0.000992454
        5722    -0.37999   -0.395676 0.000992284
        5723   -0.383665   -0.395673 0.000992113
        5724   -0.396731   -0.395674  0.00099194
        5725   -0.381079   -0.395671  0.00099177
        5726   -0.379841   -0.395668   0.0009916
        5727   -0.366796   -0.395663  0.00099144
        5728   -0.355998   -0.395656 0.000991291
        5729   -0.361855    -0.39565 0.000991136
        5730   -0.362149   -0.395645  0.00099098
        5731   -0.371196    -0.39564 0.000990816
        5732   -0.376077   -0.395637 0.000990649
        5733   -0.373833   -0.395633 0.000990484
        5734   -0.381616   -0.395631 0.000990314
        5735   -0.373469   -0.395627 0.000990149
        5736   -0.356942    -0.39562 0.000989999
        5737   -0.365244   -0.395615 0.000989841
        5738   -0.370119    -0.39561 0.000989678
        5739   -0.380227   -0.395608 0.000989509
        5740   -0.331909   -0.395597 0.000989399
        5741   -0.322345   -0.395584 0.000989309
        5742    -0.31917    -0.39557 0.000989226
        5743    -0.37416   -0.395567 0.000989061
        5744   -0.373202   -0.395563 0.000988897
        5745   -0.370049   -0.395558 0.000988734
        5746   -0.372586   -0.395554  0.00098857
        5747   -0.370551    -0.39555 0.000988408
        5748   -0.395205    -0.39555 0.000988236
        5749    -0.40177   -0.395551 0.000988065
        5750   -0.376983   -0.395548 0.000987898
        5751   -0.387009   -0.395546 0.000987728
        5752   -0.387695   -0.395545 0.000987557
        5753   -0.379624   -0.395542 0.000987389
        5754   -0.393918   -0.395542 0.000987217
        5755   -0.411834   -0.395545  0.00098705
        5756   -0.375868   -0.395541 0.000986884
        5757   -0.380008   -0.395539 0.000986717
        5758   -0.380181   -0.395536 0.000986549
        5759   -0.413973   -0.395539 0.000986383
        5760   -0.408879   -0.395541 0.000986214
        5761   -0.395289   -0.395541 0.000986043
        5762     -0.4176   -0.395545 0.000985879
        5763   -0.390429   -0.395544 0.000985709
        5764   -0.358473   -0.395538 0.000985559
        5765   -0.337834   -0.395528 0.000985439
        5766    -0.35445   -0.395521 0.000985293
        5767   -0.369343   -0.395516 0.000985133
        5768   -0.369186   -0.395512 0.000984973
        5769   -0.329281     -0.3955 0.000984869
        5770   -0.343017   -0.395491  0.00098474
        5771   -0.381708   -0.395489 0.000984572
        5772   -0.395828   -0.395489 0.000984402
        5773   -0.406676   -0.395491 0.000984233
        5774   -0.394211   -0.395491 0.000984063
        5775    -0.37641   -0.395487 0.000983898
        5776   -0.354219    -0.39548 0.000983754
        5777   -0.365068   -0.395475 0.000983597
        5778   -0.382845   -0.395473  0.00098343
        5779   -0.375411   -0.395469 0.000983266
        5780   -0.381014   -0.395467 0.000983099
        5781   -0.390392   -0.395466 0.000982929
        5782   -0.391215   -0.395465 0.000982759
        5783   -0.411859   -0.395468 0.000982593
        5784   -0.416707   -0.395472  0.00098243
        5785   -0.425093   -0.395477 0.000982274
        5786   -0.419567   -0.395481 0.000982113
        5787   -0.426601   -0.395486 0.000981958
        5788   -0.413592   -0.395489 0.000981793
        5789    -0.40014    -0.39549 0.000981624
        5790   -0.400717   -0.395491 0.000981455
        5791   -0.398289   -0.395492 0.000981286
        5792   -0.385946    -0.39549 0.000981117
        5793   -0.350593   -0.395482 0.000980979
        5794   -0.374278   -0.395478 0.000980816
        5795   -0.381908   -0.395476  0.00098065
        5796   -0.423733   -0.395481 0.000980493
        5797   -0.430431   -0.395487 0.000980342
        5798   -0.407514   -0.395489 0.000980175
        5799   -0.410383   -0.395492  0.00098001
        5800   -0.400324   -0.395493 0.000979841
        5801   -0.386971   -0.395491 0.000979673
        5802   -0.375491   -0.395488  0.00097951
        5803    -0.39367   -0.395487 0.000979342
        5804   -0.381173   -0.395485 0.000979176
        5805   -0.408249   -0.395487  0.00097901
        5806   -0.381309   -0.395485 0.000978844
        5807    -0.35256   -0.395477 0.000978704
        5808   -0.378579   -0.395474 0.000978539
        5809   -0.398803   -0.395475 0.000978371
        5810   -0.384837   -0.395473 0.000978204
        5811   -0.386509   -0.395471 0.000978037
        5812   -0.348372   -0.395463 0.000977903
        5813   -0.341072   -0.395454 0.000977779
        5814   -0.366774   -0.395449 0.000977623
        5815   -0.307502   -0.395434 0.000977572
        5816   -0.284085   -0.395415 0.000977592
        5817   -0.313266   -0.395401 0.000977526
        5818    -0.33355    -0.39539 0.000977415
        5819    -0.35138   -0.395382 0.000977277
        5820   -0.351301   -0.395375 0.000977138
        5821   -0.351917   -0.395367 0.000976999
        5822   -0.382682   -0.395365 0.000976833
        5823   -0.376295   -0.395362 0.000976671
        5824   -0.383715    -0.39536 0.000976505
        5825   -0.375641   -0.395357 0.000976344
        5826   -0.385505   -0.395355 0.000976178
        5827   -0.352623   -0.395348 0.000976038
        5828   -0.359498   -0.395341 0.000975889
        5829   -0.379689   -0.395339 0.000975726
        5830   -0.383309   -0.395337 0.000975561
        5831   -0.409934   -0.395339 0.000975396
        5832   -0.394913   -0.395339 0.000975229
        5833   -0.410248   -0.395342 0.000975065
        5834   -0.410927   -0.395344 0.000974902
        5835   -0.418971   -0.395348 0.000974743
        5836   -0.408207   -0.395351 0.000974579
        5837     -0.4137   -0.395354 0.000974417
        5838   -0.414733   -0.395357 0.000974256
        5839   -0.428709   -0.395363 0.000974105
        5840    -0.41419   -0.395366 0.000973944
        5841   -0.421651    -0.39537 0.000973788
        5842   -0.416003   -0.395374 0.000973627
        5843   -0.442063   -0.395382 0.000973494
        5844   -0.429982   -0.395388 0.000973345
        5845   -0.447628   -0.395397 0.000973219
        5846   -0.434725   -0.395404 0.000973076
        5847   -0.439956   -0.395411  0.00097294
        5848    -0.41236   -0.395414 0.000972778
        5849   -0.423315   -0.395419 0.000972623
        5850   -0.408515   -0.395421 0.000972459
        5851   -0.404665   -0.395423 0.000972294
        5852   -0.409125   -0.395425 0.000972131
        5853    -0.39999   -0.395426 0.000971965
        5854   -0.375714   -0.395422 0.000971805
        5855   -0.379153    -0.39542 0.000971643
        5856   -0.383957   -0.395418 0.000971479
        5857   -0.385487   -0.395416 0.000971315
        5858   -0.399473   -0.395417 0.000971149
        5859   -0.391953   -0.395416 0.000970984
        5860   -0.380658   -0.395414 0.000970821
        5861   -0.385184   -0.395412 0.000970657
        5862   -0.337728   -0.395402 0.000970541
        5863   -0.343507   -0.395393 0.000970416
        5864   -0.353713   -0.395386 0.000970277
        5865   -0.379233   -0.395383 0.000970115
        5866   -0.378276    -0.39538 0.000969954
        5867   -0.401661   -0.395381 0.000969789
        5868    -0.41201   -0.395384 0.000969628
        5869   -0.417276   -0.395388  0.00096947
        5870   -0.398576   -0.395389 0.000969305
        5871   -0.410593   -0.395391 0.000969144
        5872    -0.39326   -0.395391 0.000968979
        5873   -0.333829    -0.39538  0.00096887
        5874   -0.335798    -0.39537 0.000968759
        5875   -0.364294   -0.395365 0.000968608
        5876   -0.401196   -0.395366 0.000968444
        5877   -0.377098   -0.395363 0.000968284
        5878   -0.386633   -0.395361  0.00096812
        5879   -0.374976   -0.395358 0.000967962
        5880   -0.406675    -0.39536 0.000967799
        5881   -0.396258    -0.39536 0.000967635
        5882   -0.389706   -0.395359 0.000967471
        5883   -0.391295   -0.395358 0.000967306
        5884    -0.39897   -0.395359 0.000967142
        5885   -0.406827   -0.395361  0.00096698
        5886    -0.37561   -0.395357 0.000966821
        5887    -0.36384   -0.395352 0.000966672
        5888   -0.364618   -0.395347 0.000966522
        5889   -0.356484    -0.39534  0.00096638
        5890   -0.354801   -0.395333 0.000966241
        5891   -0.357598   -0.395327 0.000966098
        5892   -0.350297   -0.395319 0.000965964
        5893   -0.354305   -0.395312 0.000965825
        5894   -0.354321   -0.395305 0.000965687
        5895   -0.359521   -0.395299 0.000965542
        5896   -0.371497   -0.395295 0.000965386
        5897   -0.384659   -0.395294 0.000965224
        5898   -0.385901   -0.395292 0.000965062
        5899   -0.363385   -0.395287 0.000964914
        5900    -0.36677   -0.395282 0.000964762
        5901   -0.343966   -0.395273 0.000964638
        5902   -0.373791   -0.395269 0.000964481
        5903   -0.368916   -0.395265 0.000964328
        5904   -0.364539    -0.39526 0.000964179
        5905   -0.362324   -0.395254 0.000964032
        5906   -0.357178   -0.395248  0.00096389
        5907   -0.358246   -0.395241 0.000963747
        5908   -0.335786   -0.395231 0.000963637
        5909   -0.335513   -0.395221 0.000963527
