#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        6000       -7.44     -7.5467  0.00123127
        6001    -7.47484    -7.54669  0.00123112
        6002    -7.41843    -7.54666   0.0012311
        6003     -7.4581    -7.54665  0.00123098
        6004    -7.53236    -7.54665  0.00123078
        6005     -7.5747    -7.54665  0.00123059
        6006     -7.5988    -7.54666  0.00123041
        6007     -7.5741    -7.54667  0.00123022
        6008    -7.50298    -7.54666  0.00123003
        6009    -7.48899    -7.54665  0.00122986
        6010    -7.52572    -7.54665  0.00122967
        6011    -7.61822    -7.54666  0.00122952
        6012    -7.58915    -7.54666  0.00122933
        6013    -7.57391    -7.54667  0.00122914
        6014    -7.61191    -7.54668  0.00122898
        6015    -7.59573    -7.54669   0.0012288
        6016     -7.7096    -7.54671   0.0012289
        6017    -7.69659    -7.54674  0.00122895
        6018    -7.66459    -7.54676   0.0012289
        6019    -7.68804    -7.54678  0.00122892
        6020    -7.66968     -7.5468  0.00122888
        6021    -7.60627    -7.54681  0.00122872
        6022    -7.63355    -7.54683   0.0012286
        6023    -7.62964    -7.54684  0.00122847
        6024    -7.63967    -7.54686  0.00122837
        6025    -7.64969    -7.54687  0.00122828
        6026    -7.69286     -7.5469  0.00122832
        6027    -7.66587    -7.54692  0.00122827
        6028    -7.71581    -7.54695  0.00122839
        6029    -7.70609    -7.54697  0.00122847
        6030    -7.77026    -7.54701  0.00122882
        6031    -7.68806    -7.54703  0.00122884
        6032     -7.5394    -7.54703  0.00122864
        6033    -7.53051    -7.54703  0.00122843
        6034    -7.60377    -7.54704  0.00122827
        6035    -7.53523    -7.54704  0.00122807
        6036    -7.60416    -7.54705   0.0012279
        6037    -7.58498    -7.54705  0.00122771
        6038    -7.55101    -7.54705  0.00122751
        6039      -7.567    -7.54706  0.00122731
        6040    -7.60633    -7.54707  0.00122714
        6041    -7.66063    -7.54708  0.00122709
        6042    -7.66229     -7.5471  0.00122703
        6043    -7.64277    -7.54712  0.00122693
        6044    -7.67232    -7.54714   0.0012269
        6045    -7.64154    -7.54716   0.0012268
        6046    -7.62221    -7.54717  0.00122666
        6047    -7.62915    -7.54718  0.00122653
        6048    -7.57969    -7.54719  0.00122634
        6049    -7.61903     -7.5472  0.00122619
        6050     -7.6369    -7.54721  0.00122608
        6051    -7.56496    -7.54722  0.00122588
        6052    -7.54995    -7.54722  0.00122568
        6053    -7.55181    -7.54722  0.00122548
        6054    -7.57107    -7.54722  0.00122528
        6055    -7.55877    -7.54722  0.00122508
        6056    -7.52138    -7.54722  0.00122489
        6057    -7.44543     -7.5472   0.0012248
        6058    -7.42135    -7.54718  0.00122477
        6059    -7.44348    -7.54716  0.00122469
        6060    -7.39232    -7.54714  0.00122475
        6061    -7.45363    -7.54712  0.00122465
        6062    -7.41563     -7.5471  0.00122464
        6063     -7.4972    -7.54709  0.00122446
        6064    -7.66368    -7.54711  0.00122441
        6065    -7.61668    -7.54712  0.00122427
        6066    -7.63617    -7.54714  0.00122415
        6067    -7.57011    -7.54714  0.00122396
        6068    -7.58289    -7.54715  0.00122377
        6069    -7.58698    -7.54716  0.00122358
        6070    -7.57293    -7.54716  0.00122339
        6071    -7.52046    -7.54716   0.0012232
        6072    -7.57766    -7.54716  0.00122301
        6073    -7.52769    -7.54716  0.00122281
        6074    -7.51815    -7.54715  0.00122262
        6075    -7.46003    -7.54714   0.0012225
        6076    -7.43898    -7.54712  0.00122243
        6077    -7.42448     -7.5471  0.00122239
        6078    -7.45304    -7.54708  0.00122229
        6079    -7.41925    -7.54706  0.00122227
        6080    -7.43613    -7.54705   0.0012222
        6081    -7.43046    -7.54703  0.00122215
        6082    -7.38246      -7.547  0.00122225
        6083    -7.42633    -7.54698  0.00122221
        6084    -7.45125    -7.54696  0.00122211
        6085    -7.35178    -7.54693  0.00122233
        6086    -7.46006    -7.54692  0.00122222
        6087    -7.52807    -7.54691  0.00122202
        6088    -7.53578    -7.54691  0.00122182
        6089    -7.56373    -7.54691  0.00122162
        6090     -7.5707    -7.54692  0.00122143
        6091    -7.51451    -7.54691  0.00122124
        6092    -7.49548     -7.5469  0.00122107
        6093    -7.45928    -7.54689  0.00122095
        6094    -7.46774    -7.54688  0.00122082
        6095    -7.45284    -7.54686  0.00122072
        6096    -7.37599    -7.54683  0.00122084
        6097    -7.29154    -7.54679  0.00122136
        6098    -7.35525    -7.54676  0.00122156
        6099    -7.37005    -7.54673   0.0012217
        6100    -7.30079    -7.54669  0.00122217
        6101     -7.4288    -7.54667  0.00122212
        6102    -7.44638    -7.54666  0.00122203
        6103    -7.54134    -7.54665  0.00122183
        6104    -7.47348    -7.54664  0.00122169
        6105    -7.42984    -7.54662  0.00122164
        6106    -7.44928    -7.54661  0.00122154
        6107    -7.40772    -7.54659  0.00122156
        6108    -7.41358    -7.54656  0.00122155
        6109    -7.40016    -7.54654  0.00122158
        6110     -7.4435    -7.54652   0.0012215
        6111    -7.38965     -7.5465  0.00122157
        6112    -7.42013    -7.54648  0.00122155
        6113     -7.5011    -7.54647  0.00122137
        6114    -7.54997    -7.54647  0.00122117
        6115    -7.60821    -7.54648  0.00122101
        6116    -7.62341    -7.54649  0.00122088
        6117    -7.61578     -7.5465  0.00122073
        6118    -7.56002    -7.54651  0.00122053
        6119    -7.46321    -7.54649  0.00122041
        6120    -7.51682    -7.54649  0.00122022
        6121    -7.53214    -7.54648  0.00122002
        6122    -7.57218    -7.54649  0.00121983
        6123    -7.48431    -7.54648  0.00121967
        6124    -7.52282    -7.54647  0.00121948
        6125    -7.51507    -7.54647  0.00121929
        6126    -7.59157    -7.54648  0.00121911
        6127    -7.56506    -7.54648  0.00121892
        6128    -7.57029    -7.54648  0.00121873
        6129    -7.57758    -7.54649  0.00121854
        6130    -7.59439     -7.5465  0.00121836
        6131    -7.60264    -7.54651   0.0012182
        6132    -7.57652    -7.54651  0.00121801
        6133     -7.5187    -7.54651  0.00121782
        6134    -7.57822    -7.54651  0.00121763
        6135    -7.58118    -7.54652  0.00121745
        6136    -7.58671    -7.54652  0.00121727
        6137    -7.53952    -7.54652  0.00121707
        6138    -7.55597    -7.54652  0.00121687
        6139    -7.58686    -7.54653  0.00121669
        6140    -7.60385    -7.54654  0.00121653
        6141    -7.63993    -7.54656  0.00121643
        6142    -7.69446    -7.54658  0.00121647
        6143    -7.70667    -7.54661  0.00121655
        6144    -7.75911    -7.54664  0.00121684
        6145     -7.7319    -7.54667  0.00121702
        6146    -7.61963    -7.54668  0.00121688
        6147    -7.57499    -7.54669  0.00121669
        6148    -7.59415    -7.54669  0.00121651
        6149     -7.5015    -7.54669  0.00121634
        6150    -7.49766    -7.54668  0.00121617
        6151    -7.50543    -7.54667  0.00121599
        6152     -7.5683    -7.54668  0.00121579
        6153    -7.58654    -7.54668  0.00121561
        6154    -7.50976    -7.54668  0.00121543
        6155    -7.47754    -7.54667  0.00121529
        6156    -7.44671    -7.54665   0.0012152
        6157    -7.54551    -7.54665    0.001215
        6158    -7.52226    -7.54664  0.00121481
        6159    -7.53009    -7.54664  0.00121461
        6160    -7.57521    -7.54665  0.00121443
        6161    -7.55238    -7.54665  0.00121423
        6162    -7.54018    -7.54665  0.00121403
        6163    -7.52075    -7.54664  0.00121384
        6164    -7.59165    -7.54665  0.00121367
        6165    -7.60552    -7.54666  0.00121351
        6166     -7.6139    -7.54667  0.00121336
        6167      -7.599    -7.54668  0.00121319
        6168    -7.64813     -7.5467  0.00121311
        6169    -7.55755     -7.5467  0.00121291
        6170    -7.57121     -7.5467  0.00121272
        6171    -7.59485    -7.54671  0.00121255
        6172     -7.6323    -7.54672  0.00121243
        6173     -7.6642    -7.54674  0.00121239
        6174    -7.71392    -7.54677  0.00121249
        6175    -7.72253     -7.5468  0.00121263
        6176    -7.66431    -7.54682  0.00121258
        6177    -7.69336    -7.54684  0.00121262
        6178    -7.69134    -7.54686  0.00121265
        6179    -7.64875    -7.54688  0.00121256
        6180    -7.69417     -7.5469   0.0012126
        6181    -7.66804    -7.54692  0.00121256
        6182    -7.62535    -7.54694  0.00121244
        6183    -7.60621    -7.54695  0.00121228
        6184    -7.60157    -7.54695  0.00121211
        6185    -7.61269    -7.54696  0.00121196
        6186    -7.68201    -7.54699  0.00121196
        6187     -7.6439      -7.547  0.00121187
        6188     -7.6452    -7.54702  0.00121178
        6189    -7.63719    -7.54703  0.00121167
        6190    -7.69479    -7.54706  0.00121171
        6191    -7.62792    -7.54707  0.00121158
        6192    -7.60937    -7.54708  0.00121143
        6193    -7.66726     -7.5471  0.00121139
        6194    -7.59034    -7.54711  0.00121121
        6195    -7.55353    -7.54711  0.00121102
        6196    -7.47049    -7.54709  0.00121089
        6197    -7.47989    -7.54708  0.00121074
        6198    -7.46528    -7.54707  0.00121062
        6199    -7.52743    -7.54707  0.00121043
        6200     -7.4146    -7.54705  0.00121042
        6201    -7.51384    -7.54704  0.00121024
        6202     -7.5756    -7.54705  0.00121005
        6203     -7.5724    -7.54705  0.00120986
        6204    -7.49848    -7.54704  0.00120969
        6205    -7.51716    -7.54704  0.00120951
        6206    -7.52662    -7.54703  0.00120932
        6207    -7.59807    -7.54704  0.00120915
        6208    -7.54308    -7.54704  0.00120895
        6209    -7.57669    -7.54705  0.00120877
        6210    -7.62434    -7.54706  0.00120864
        6211    -7.55579    -7.54706  0.00120844
        6212    -7.55326    -7.54706  0.00120825
        6213    -7.51676    -7.54706  0.00120807
        6214    -7.51178    -7.54705  0.00120788
        6215    -7.59683    -7.54706  0.00120772
        6216    -7.64701    -7.54707  0.00120763
        6217    -7.66851    -7.54709  0.00120759
        6218    -7.69019    -7.54712  0.00120762
        6219    -7.58799    -7.54712  0.00120744
        6220    -7.59121    -7.54713  0.00120727
        6221    -7.70513    -7.54716  0.00120734
        6222    -7.68415    -7.54718  0.00120735
        6223    -7.72956    -7.54721  0.00120751
        6224    -7.73714    -7.54724   0.0012077
        6225    -7.70453    -7.54726  0.00120777
        6226    -7.69386    -7.54729  0.00120781
        6227    -7.65316     -7.5473  0.00120773
        6228     -7.6046    -7.54731  0.00120757
        6229    -7.61354    -7.54732  0.00120743
        6230    -7.54701    -7.54732  0.00120723
        6231    -7.55422    -7.54732  0.00120704
        6232     -7.5554    -7.54733  0.00120685
        6233    -7.60468    -7.54734  0.00120669
        6234    -7.57555    -7.54734   0.0012065
        6235    -7.56537    -7.54734  0.00120631
        6236    -7.55819    -7.54734  0.00120612
        6237    -7.48161    -7.54733  0.00120597
        6238    -7.56541    -7.54734  0.00120578
        6239    -7.57503    -7.54734   0.0012056
        6240    -7.56521    -7.54734  0.00120541
        6241    -7.51088    -7.54734  0.00120523
        6242    -7.44793    -7.54732  0.00120514
        6243    -7.43776     -7.5473  0.00120508
        6244    -7.38281    -7.54728  0.00120517
        6245    -7.42709    -7.54726  0.00120513
        6246     -7.4807    -7.54725  0.00120499
        6247    -7.50193    -7.54724  0.00120482
        6248    -7.47357    -7.54723  0.00120468
        6249    -7.48334    -7.54722  0.00120453
        6250    -7.50931    -7.54721  0.00120435
        6251    -7.52733    -7.54721  0.00120416
        6252    -7.52976    -7.54721  0.00120398
        6253    -7.52311     -7.5472  0.00120379
        6254    -7.51302     -7.5472  0.00120361
        6255    -7.45191    -7.54718  0.00120351
        6256    -7.50004    -7.54717  0.00120334
        6257     -7.4792    -7.54716   0.0012032
        6258    -7.58311    -7.54717  0.00120302
        6259    -7.59728    -7.54718  0.00120286
        6260    -7.58548    -7.54718  0.00120268
        6261    -7.60382    -7.54719  0.00120252
        6262    -7.55318    -7.54719  0.00120233
        6263    -7.58163     -7.5472  0.00120215
        6264    -7.57402     -7.5472  0.00120197
        6265    -7.53596     -7.5472  0.00120178
        6266    -7.57147    -7.54721  0.00120159
        6267    -7.54803    -7.54721   0.0012014
        6268    -7.61002    -7.54722  0.00120125
        6269    -7.54907    -7.54722  0.00120106
        6270    -7.59038    -7.54722  0.00120089
        6271    -7.66281    -7.54724  0.00120084
        6272    -7.64694    -7.54726  0.00120075
        6273    -7.59394    -7.54726  0.00120058
        6274    -7.63542    -7.54728  0.00120047
        6275    -7.58728    -7.54729   0.0012003
        6276    -7.62504     -7.5473  0.00120017
        6277    -7.57547     -7.5473  0.00119999
        6278    -7.56917    -7.54731   0.0011998
        6279    -7.61312    -7.54732  0.00119966
        6280    -7.65322    -7.54733  0.00119958
        6281    -7.61448    -7.54734  0.00119944
        6282    -7.59329    -7.54735  0.00119927
        6283    -7.69744    -7.54737  0.00119932
        6284    -7.65613    -7.54739  0.00119925
        6285    -7.58794     -7.5474  0.00119908
        6286    -7.59931    -7.54741  0.00119892
        6287    -7.55609    -7.54741  0.00119873
        6288    -7.51331     -7.5474  0.00119855
        6289     -7.4669    -7.54739  0.00119843
        6290    -7.50343    -7.54738  0.00119826
        6291    -7.48538    -7.54737  0.00119811
        6292    -7.54494    -7.54737  0.00119792
        6293    -7.51397    -7.54737  0.00119774
        6294    -7.45414    -7.54735  0.00119764
        6295    -7.49725    -7.54734  0.00119747
        6296    -7.58704    -7.54735   0.0011973
        6297    -7.65945    -7.54737  0.00119724
        6298    -7.69094    -7.54739  0.00119727
        6299    -7.67282    -7.54741  0.00119725
        6300    -7.66308    -7.54743   0.0011972
        6301    -7.60816    -7.54744  0.00119705
        6302     -7.6202    -7.54745  0.00119691
        6303    -7.65103    -7.54747  0.00119683
        6304    -7.70291    -7.54749   0.0011969
        6305    -7.69324    -7.54752  0.00119693
        6306    -7.63947    -7.54753  0.00119683
        6307    -7.59255    -7.54754  0.00119666
        6308    -7.59225    -7.54754  0.00119649
        6309     -7.6464    -7.54756  0.00119641
        6310    -7.63228    -7.54757  0.00119629
        6311    -7.64537    -7.54759   0.0011962
        6312    -7.69268    -7.54761  0.00119623
        6313    -7.67517    -7.54763  0.00119622
        6314      -7.664    -7.54765  0.00119617
        6315    -7.64641    -7.54767  0.00119608
        6316    -7.57754    -7.54767   0.0011959
        6317    -7.59294    -7.54768  0.00119573
        6318    -7.54805    -7.54768  0.00119554
        6319    -7.54843    -7.54768  0.00119535
        6320    -7.56595    -7.54768  0.00119517
        6321    -7.65326     -7.5477   0.0011951
        6322    -7.69431    -7.54772  0.00119513
        6323    -7.68686    -7.54774  0.00119515
        6324    -7.63176    -7.54776  0.00119503
        6325    -7.62143    -7.54777   0.0011949
        6326    -7.59957    -7.54778  0.00119474
        6327      -7.624    -7.54779  0.00119461
        6328    -7.71212    -7.54781   0.0011947
        6329    -7.77867    -7.54785  0.00119507
        6330    -7.74893    -7.54788   0.0011953
        6331    -7.68366     -7.5479  0.00119531
        6332    -7.65273    -7.54792  0.00119523
        6333    -7.62784    -7.54793  0.00119511
        6334    -7.57766    -7.54794  0.00119493
        6335    -7.60481    -7.54795  0.00119478
        6336    -7.65049    -7.54796   0.0011947
        6337    -7.62173    -7.54797  0.00119457
        6338    -7.64348    -7.54799  0.00119447
        6339    -7.64661    -7.54801  0.00119439
        6340    -7.58759    -7.54801  0.00119421
        6341    -7.56403    -7.54801  0.00119403
        6342    -7.53438    -7.54801  0.00119384
        6343    -7.51449    -7.54801  0.00119367
        6344    -7.54246    -7.54801  0.00119348
        6345    -7.61258    -7.54802  0.00119333
        6346    -7.61319    -7.54803  0.00119319
        6347    -7.62635    -7.54804  0.00119306
        6348     -7.6049    -7.54805  0.00119291
        6349    -7.52728    -7.54804  0.00119273
        6350    -7.52988    -7.54804  0.00119254
        6351    -7.50281    -7.54803  0.00119238
        6352    -7.47491    -7.54802  0.00119224
        6353    -7.42968      -7.548   0.0011922
        6354    -7.33431    -7.54797  0.00119249
        6355    -7.34701    -7.54794  0.00119272
        6356    -7.36922    -7.54791  0.00119286
        6357    -7.32482    -7.54788  0.00119319
        6358    -7.41231    -7.54785   0.0011932
        6359    -7.38228    -7.54783  0.00119329
        6360    -7.35462     -7.5478  0.00119349
        6361    -7.40116    -7.54777  0.00119353
        6362    -7.37239    -7.54775  0.00119366
        6363     -7.4783    -7.54774  0.00119352
        6364    -7.46279    -7.54772  0.00119341
        6365    -7.48174    -7.54771  0.00119326
        6366    -7.49313     -7.5477  0.00119311
        6367    -7.37825    -7.54768  0.00119322
        6368    -7.35629    -7.54765  0.00119341
        6369    -7.39465    -7.54762  0.00119346
        6370    -7.48009    -7.54761  0.00119332
        6371    -7.52179    -7.54761  0.00119314
        6372    -7.57953    -7.54761  0.00119296
        6373    -7.57063    -7.54762  0.00119278
        6374    -7.63388    -7.54763  0.00119267
        6375    -7.68761    -7.54765  0.00119269
        6376    -7.63798    -7.54767  0.00119258
        6377    -7.67493    -7.54769  0.00119256
        6378    -7.70402    -7.54771  0.00119263
        6379    -7.67224    -7.54773   0.0011926
        6380    -7.66035    -7.54775  0.00119255
        6381    -7.53046    -7.54775  0.00119236
        6382    -7.56448    -7.54775  0.00119218
        6383      -7.552    -7.54775  0.00119199
        6384    -7.57918    -7.54775  0.00119181
        6385    -7.63745    -7.54777  0.00119171
        6386    -7.60559    -7.54778  0.00119156
        6387     -7.6362    -7.54779  0.00119145
        6388    -7.75444    -7.54782   0.0011917
        6389    -7.71466    -7.54785   0.0011918
        6390    -7.69097    -7.54787  0.00119183
        6391    -7.58607    -7.54788  0.00119166
        6392     -7.5713    -7.54788  0.00119148
        6393    -7.56884    -7.54788  0.00119129
        6394    -7.53817    -7.54788  0.00119111
        6395    -7.53116    -7.54788  0.00119093
        6396    -7.66506     -7.5479  0.00119088
        6397    -7.62538    -7.54791  0.00119076
        6398    -7.65654    -7.54793  0.00119069
        6399    -7.68366    -7.54795  0.00119069
        6400    -7.68527    -7.54797   0.0011907
        6401    -7.66389    -7.54799  0.00119065
        6402    -7.54972    -7.54799  0.00119047
        6403    -7.50413    -7.54798   0.0011903
        6404     -7.5419    -7.54798  0.00119011
        6405    -7.58553    -7.54799  0.00118994
        6406    -7.57472    -7.54799  0.00118976
        6407    -7.60612      -7.548  0.00118961
        6408    -7.61226    -7.54801  0.00118947
        6409    -7.65297    -7.54803   0.0011894
        6410    -7.62581    -7.54804  0.00118927
        6411    -7.62661    -7.54805  0.00118915
        6412      -7.595    -7.54806  0.00118899
        6413    -7.56288    -7.54806  0.00118881
        6414     -7.5826    -7.54807  0.00118863
        6415    -7.54152    -7.54807  0.00118845
        6416    -7.55202    -7.54807  0.00118826
        6417     -7.5799    -7.54807  0.00118809
        6418    -7.55131    -7.54807   0.0011879
        6419    -7.52907    -7.54807  0.00118772
        6420    -7.55475    -7.54807  0.00118754
        6421    -7.53892    -7.54807  0.00118735
        6422    -7.56265    -7.54807  0.00118717
        6423    -7.49271    -7.54806  0.00118702
        6424    -7.49284    -7.54805  0.00118686
        6425    -7.52127    -7.54805  0.00118669
        6426    -7.52122    -7.54804  0.00118651
        6427    -7.52181    -7.54804  0.00118633
        6428    -7.54103    -7.54804  0.00118615
        6429    -7.54608    -7.54804  0.00118596
        6430    -7.55872    -7.54804  0.00118578
        6431    -7.56324    -7.54804   0.0011856
        6432    -7.51617    -7.54804  0.00118542
        6433    -7.49993    -7.54803  0.00118526
        6434    -7.43907    -7.54801   0.0011852
        6435    -7.51775    -7.54801  0.00118502
        6436    -7.51349      -7.548  0.00118485
        6437     -7.4753    -7.54799  0.00118472
        6438     -7.4195    -7.54797  0.00118471
        6439    -7.51164    -7.54797  0.00118453
        6440    -7.48512    -7.54796  0.00118439
        6441    -7.58348    -7.54796  0.00118422
        6442    -7.61084    -7.54797  0.00118408
        6443    -7.55644    -7.54797  0.00118389
        6444    -7.56468    -7.54798  0.00118371
        6445    -7.55726    -7.54798  0.00118353
        6446    -7.54062    -7.54798  0.00118335
        6447    -7.53822    -7.54797  0.00118316
        6448    -7.64146    -7.54799  0.00118307
        6449    -7.63853      -7.548  0.00118297
        6450    -7.61622    -7.54801  0.00118283
        6451    -7.65333    -7.54803  0.00118276
        6452     -7.6451    -7.54805  0.00118267
        6453    -7.54926    -7.54805  0.00118249
        6454    -7.50836    -7.54804  0.00118232
        6455    -7.53905    -7.54804  0.00118214
        6456    -7.49374    -7.54803  0.00118199
        6457     -7.4703    -7.54802  0.00118187
        6458    -7.46889    -7.54801  0.00118175
        6459    -7.56901    -7.54801  0.00118157
        6460    -7.56276    -7.54801  0.00118139
        6461    -7.61282    -7.54802  0.00118125
        6462    -7.57747    -7.54803  0.00118107
        6463    -7.60067    -7.54803  0.00118092
        6464    -7.58863    -7.54804  0.00118075
        6465     -7.6089    -7.54805  0.00118061
        6466    -7.59776    -7.54806  0.00118045
        6467    -7.55511    -7.54806  0.00118027
        6468    -7.51226    -7.54805   0.0011801
        6469    -7.50791    -7.54805  0.00117993
        6470    -7.41985    -7.54803  0.00117992
        6471    -7.42647    -7.54801  0.00117988
        6472    -7.50391      -7.548  0.00117972
        6473    -7.43175    -7.54798  0.00117968
        6474    -7.42724    -7.54796  0.00117964
        6475    -7.44023    -7.54795  0.00117958
        6476    -7.42516    -7.54793  0.00117955
        6477    -7.35914     -7.5479  0.00117972
        6478    -7.39339    -7.54788  0.00117978
        6479    -7.44957    -7.54786   0.0011797
        6480    -7.48272    -7.54785  0.00117956
        6481    -7.46498    -7.54784  0.00117945
        6482    -7.40328    -7.54782  0.00117948
        6483      -7.472     -7.5478  0.00117935
        6484    -7.51934     -7.5478  0.00117918
        6485     -7.5096    -7.54779  0.00117901
        6486    -7.40947    -7.54777  0.00117902
        6487    -7.44607    -7.54776  0.00117894
        6488    -7.52411    -7.54775  0.00117877
        6489    -7.48728    -7.54774  0.00117862
        6490    -7.50585    -7.54774  0.00117846
        6491    -7.62588    -7.54775  0.00117834
        6492    -7.59223    -7.54776  0.00117818
        6493    -7.66055    -7.54777  0.00117813
        6494    -7.58346    -7.54778  0.00117796
        6495    -7.57835    -7.54778  0.00117778
        6496    -7.58971    -7.54779  0.00117762
        6497    -7.65687    -7.54781  0.00117756
        6498    -7.63578    -7.54782  0.00117746
        6499    -7.54027    -7.54782  0.00117728
        6500    -7.54315    -7.54782  0.00117709
        6501    -7.58522    -7.54782  0.00117693
        6502    -7.58707    -7.54783  0.00117676
        6503    -7.58193    -7.54784  0.00117659
        6504     -7.5467    -7.54784  0.00117641
        6505    -7.57152    -7.54784  0.00117624
        6506     -7.6013    -7.54785  0.00117608
        6507    -7.61167    -7.54786  0.00117594
        6508    -7.60994    -7.54787   0.0011758
        6509    -7.50996    -7.54786  0.00117564
        6510     -7.4982    -7.54785  0.00117548
        6511    -7.47441    -7.54784  0.00117535
        6512     -7.4359    -7.54782   0.0011753
        6513    -7.47787    -7.54781  0.00117517
        6514    -7.46291     -7.5478  0.00117506
        6515    -7.41561    -7.54778  0.00117505
        6516    -7.40359    -7.54776  0.00117508
        6517    -7.37274    -7.54773  0.00117521
        6518    -7.43758    -7.54771  0.00117515
        6519    -7.41435    -7.54769  0.00117515
        6520    -7.45793    -7.54768  0.00117505
        6521    -7.50207    -7.54767  0.00117489
        6522     -7.5345    -7.54767  0.00117471
        6523    -7.46589    -7.54766   0.0011746
        6524    -7.53667    -7.54766  0.00117442
        6525    -7.58199    -7.54766  0.00117425
        6526    -7.56912    -7.54767  0.00117408
        6527    -7.53998    -7.54766   0.0011739
        6528    -7.63986    -7.54768   0.0011738
        6529    -7.57827    -7.54768  0.00117363
        6530    -7.61317    -7.54769  0.00117349
        6531    -7.57087     -7.5477  0.00117332
        6532    -7.65878    -7.54771  0.00117326
        6533    -7.58957    -7.54772   0.0011731
        6534    -7.61165    -7.54773  0.00117296
        6535    -7.58971    -7.54774   0.0011728
        6536    -7.53124    -7.54773  0.00117262
        6537    -7.51336    -7.54773  0.00117246
        6538    -7.39226     -7.5477  0.00117252
        6539    -7.45395    -7.54769  0.00117243
        6540    -7.56189    -7.54769  0.00117225
        6541    -7.48648    -7.54768  0.00117211
        6542    -7.44452    -7.54767  0.00117203
        6543    -7.44265    -7.54765  0.00117196
        6544    -7.46785    -7.54764  0.00117185
        6545    -7.46505    -7.54763  0.00117174
        6546    -7.53986    -7.54763  0.00117156
        6547    -7.38843     -7.5476  0.00117163
        6548    -7.42117    -7.54758  0.00117161
        6549    -7.35043    -7.54755  0.00117182
        6550      -7.321    -7.54752  0.00117215
        6551    -7.24614    -7.54747  0.00117288
        6552     -7.2828    -7.54743  0.00117339
        6553    -7.36948     -7.5474  0.00117353
        6554    -7.36459    -7.54738  0.00117368
        6555    -7.36009    -7.54735  0.00117385
        6556    -7.34389    -7.54732  0.00117408
        6557    -7.39926    -7.54729  0.00117412
        6558    -7.43101    -7.54728  0.00117407
        6559    -7.46161    -7.54726  0.00117397
        6560    -7.46822    -7.54725  0.00117385
        6561    -7.38582    -7.54723  0.00117393
        6562    -7.39251     -7.5472  0.00117399
        6563    -7.52109     -7.5472  0.00117381
        6564    -7.62753    -7.54721   0.0011737
        6565    -7.55268    -7.54721  0.00117352
        6566    -7.55186    -7.54721  0.00117334
        6567    -7.51137    -7.54721  0.00117318
        6568    -7.64959    -7.54722   0.0011731
        6569     -7.6507    -7.54724  0.00117303
        6570    -7.61875    -7.54725   0.0011729
        6571    -7.59148    -7.54726  0.00117274
        6572    -7.58625    -7.54726  0.00117258
        6573     -7.5715    -7.54727   0.0011724
        6574    -7.58137    -7.54727  0.00117224
        6575    -7.68048    -7.54729  0.00117223
        6576    -7.67773    -7.54731  0.00117222
        6577    -7.68902    -7.54733  0.00117224
        6578    -7.64874    -7.54735  0.00117217
        6579    -7.64606    -7.54736  0.00117208
        6580    -7.61574    -7.54737  0.00117195
        6581    -7.58881    -7.54738  0.00117179
        6582    -7.52704    -7.54738  0.00117162
        6583    -7.52596    -7.54737  0.00117144
        6584    -7.54928    -7.54737  0.00117127
        6585    -7.55468    -7.54737  0.00117109
        6586    -7.53242    -7.54737  0.00117091
        6587    -7.52272    -7.54737  0.00117074
        6588    -7.48143    -7.54736  0.00117061
        6589    -7.53089    -7.54736  0.00117043
        6590    -7.48804    -7.54735  0.00117029
        6591    -7.51361    -7.54734  0.00117012
        6592    -7.47426    -7.54733     0.00117
        6593    -7.50721    -7.54732  0.00116984
        6594    -7.50309    -7.54732  0.00116968
        6595    -7.51157    -7.54731  0.00116951
        6596    -7.57292    -7.54732  0.00116934
        6597    -7.57652    -7.54732  0.00116917
        6598    -7.56076    -7.54732    0.001169
        6599    -7.58071    -7.54733  0.00116883
        6600    -7.58557    -7.54733  0.00116867
        6601    -7.54183    -7.54733  0.00116849
        6602     -7.4954    -7.54733  0.00116834
        6603    -7.50523    -7.54732  0.00116818
        6604    -7.54477    -7.54732    0.001168
        6605    -7.57353    -7.54732  0.00116783
        6606    -7.51529    -7.54732  0.00116767
        6607    -7.58616    -7.54732  0.00116751
        6608    -7.56757    -7.54733  0.00116733
        6609    -7.58676    -7.54733  0.00116717
        6610    -7.57057    -7.54734    0.001167
        6611    -7.62117    -7.54735  0.00116688
        6612    -7.67272    -7.54737  0.00116686
        6613    -7.66641    -7.54738  0.00116682
        6614     -7.6887    -7.54741  0.00116684
        6615    -7.69477    -7.54743  0.00116687
        6616    -7.64392    -7.54744  0.00116679
        6617    -7.66212    -7.54746  0.00116674
        6618    -7.67921    -7.54748  0.00116673
        6619     -7.6208    -7.54749  0.00116661
        6620    -7.61819     -7.5475  0.00116648
        6621    -7.60613    -7.54751  0.00116634
        6622    -7.58972    -7.54752  0.00116618
        6623    -7.53116    -7.54751  0.00116601
        6624    -7.50312    -7.54751  0.00116585
        6625    -7.47351     -7.5475  0.00116573
        6626    -7.53063    -7.54749  0.00116556
        6627    -7.57286     -7.5475  0.00116539
        6628    -7.53824     -7.5475  0.00116521
        6629     -7.5368    -7.54749  0.00116504
        6630    -7.54713    -7.54749  0.00116486
        6631    -7.67094    -7.54751  0.00116483
        6632    -7.69275    -7.54753  0.00116486
        6633    -7.67767    -7.54755  0.00116485
        6634     -7.6008    -7.54756  0.00116471
