#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4686    0.778862    0.793397  0.00137048
        4687     0.77887    0.793394  0.00137019
        4688    0.778875    0.793391   0.0013699
        4689    0.778877    0.793388  0.00136961
        4690    0.778875    0.793385  0.00136933
        4691    0.778868    0.793382  0.00136904
        4692    0.778855    0.793379  0.00136875
        4693    0.778837    0.793376  0.00136846
        4694    0.778813    0.793372  0.00136817
        4695    0.778781    0.793369  0.00136789
        4696    0.778742    0.793366   0.0013676
        4697    0.778696    0.793363  0.00136731
        4698    0.778641     0.79336  0.00136702
        4699    0.778577    0.793357  0.00136674
        4700    0.778503    0.793354  0.00136645
        4701    0.778421     0.79335  0.00136616
        4702    0.778329    0.793347  0.00136587
        4703    0.778226    0.793344  0.00136559
        4704    0.778114    0.793341   0.0013653
        4705    0.777992    0.793338  0.00136501
        4706     0.77786    0.793334  0.00136473
        4707    0.777717    0.793331  0.00136444
        4708    0.777563    0.793328  0.00136416
        4709    0.777398    0.793324  0.00136387
        4710    0.777221    0.793321  0.00136359
        4711    0.777034    0.793317   0.0013633
        4712    0.776835    0.793314  0.00136302
        4713    0.776625     0.79331  0.00136273
        4714    0.776404    0.793307  0.00136245
        4715    0.776172    0.793303  0.00136216
        4716    0.775929    0.793299  0.00136188
        4717    0.775677    0.793296   0.0013616
        4718    0.775415    0.793292  0.00136131
        4719    0.775143    0.793288  0.00136103
        4720    0.774862    0.793284  0.00136075
        4721    0.774573     0.79328  0.00136046
        4722    0.774275    0.793276  0.00136018
        4723     0.77397    0.793272   0.0013599
        4724    0.773659    0.793268  0.00135962
        4725    0.773343    0.793264  0.00135934
        4726    0.773021    0.793259  0.00135906
        4727    0.772697    0.793255  0.00135878
        4728     0.77237    0.793251   0.0013585
        4729    0.772042    0.793246  0.00135822
        4730    0.771713    0.793242  0.00135794
        4731    0.771384    0.793237  0.00135766
        4732    0.771056    0.793232  0.00135738
        4733     0.77073    0.793227   0.0013571
        4734    0.770408    0.793223  0.00135682
        4735    0.770091    0.793218  0.00135654
        4736     0.76978    0.793213  0.00135627
        4737    0.769476    0.793208  0.00135599
        4738    0.769181    0.793203  0.00135571
        4739    0.768895    0.793198  0.00135544
        4740     0.76862    0.793192  0.00135516
        4741    0.768358    0.793187  0.00135488
        4742     0.76811    0.793182  0.00135461
        4743    0.767877    0.793177  0.00135433
        4744    0.767663    0.793171  0.00135406
        4745    0.767467    0.793166  0.00135378
        4746    0.767291     0.79316  0.00135351
        4747    0.767137    0.793155  0.00135324
        4748    0.767005    0.793149  0.00135296
        4749    0.766898    0.793144  0.00135269
        4750    0.766816    0.793138  0.00135242
        4751    0.766762    0.793133  0.00135214
        4752    0.766738    0.793127  0.00135187
        4753    0.766744    0.793122   0.0013516
        4754    0.766782    0.793116  0.00135132
        4755    0.766853    0.793111  0.00135105
        4756    0.766958    0.793105  0.00135078
        4757      0.7671      0.7931   0.0013505
        4758    0.767279    0.793094  0.00135023
        4759    0.767497    0.793089  0.00134996
        4760    0.767754    0.793083  0.00134969
        4761    0.768052    0.793078  0.00134941
        4762     0.76839    0.793073  0.00134914
        4763     0.76877    0.793068  0.00134887
        4764    0.769192    0.793063  0.00134859
        4765    0.769657    0.793058  0.00134832
        4766    0.770165    0.793053  0.00134804
        4767    0.770717    0.793049  0.00134777
        4768    0.771313    0.793044  0.00134749
        4769    0.771955     0.79304  0.00134722
        4770    0.772644    0.793035  0.00134694
        4771    0.773381    0.793031  0.00134667
        4772    0.774162    0.793027  0.00134639
        4773    0.774987    0.793023  0.00134611
        4774    0.775858     0.79302  0.00134584
        4775    0.776774    0.793016  0.00134556
        4776    0.777736    0.793013  0.00134528
        4777    0.778741     0.79301    0.001345
        4778     0.77979    0.793007  0.00134472
        4779    0.780883    0.793005  0.00134444
        4780    0.782018    0.793003  0.00134417
        4781    0.783195    0.793001  0.00134389
        4782    0.784413    0.792999  0.00134361
        4783    0.785671    0.792997  0.00134333
        4784    0.786967    0.792996  0.00134305
        4785    0.788302    0.792995  0.00134277
        4786    0.789672    0.792994  0.00134249
        4787    0.791076    0.792994   0.0013422
        4788    0.792514    0.792994  0.00134192
        4789    0.793984    0.792994  0.00134164
        4790    0.795485    0.792995  0.00134136
        4791    0.797014    0.792995  0.00134108
        4792     0.79857    0.792997  0.00134081
        4793    0.800151    0.792998  0.00134053
        4794    0.801754       0.793  0.00134025
        4795    0.803379    0.793002  0.00133997
        4796    0.805022    0.793005  0.00133969
        4797    0.806683    0.793007  0.00133942
        4798    0.808358    0.793011  0.00133914
        4799    0.810047    0.793014  0.00133887
        4800    0.811746    0.793018  0.00133859
        4801    0.813453    0.793022  0.00133832
        4802    0.815168    0.793027  0.00133805
        4803    0.816889    0.793032  0.00133778
        4804    0.818611    0.793037  0.00133751
        4805    0.820334    0.793043  0.00133725
        4806    0.822054    0.793049  0.00133698
        4807     0.82377    0.793055  0.00133672
        4808    0.825479    0.793062  0.00133646
        4809     0.82718    0.793069   0.0013362
        4810    0.828869    0.793077  0.00133594
        4811    0.830545    0.793084  0.00133569
        4812    0.832207    0.793092  0.00133544
        4813    0.833851    0.793101  0.00133518
        4814    0.835476     0.79311  0.00133494
        4815    0.837079    0.793119  0.00133469
        4816    0.838659    0.793128  0.00133445
        4817    0.840214    0.793138  0.00133421
        4818    0.841741    0.793148  0.00133397
        4819    0.843239    0.793159  0.00133373
        4820    0.844707    0.793169   0.0013335
        4821    0.846142     0.79318  0.00133327
        4822    0.847543    0.793192  0.00133304
        4823    0.848909    0.793203  0.00133281
        4824    0.850238    0.793215  0.00133259
        4825    0.851531    0.793227  0.00133236
        4826    0.852786    0.793239  0.00133215
        4827    0.853999    0.793252  0.00133193
        4828    0.855172    0.793265  0.00133172
        4829    0.856302    0.793278   0.0013315
        4830    0.857389    0.793291  0.00133129
        4831    0.858431    0.793305  0.00133109
        4832    0.859429    0.793318  0.00133088
        4833    0.860381    0.793332  0.00133068
        4834    0.861286    0.793346  0.00133048
        4835    0.862145     0.79336  0.00133028
        4836    0.862955    0.793375  0.00133008
        4837    0.863719    0.793389  0.00132989
        4838    0.864437    0.793404  0.00132969
        4839    0.865107    0.793419   0.0013295
        4840    0.865728    0.793434  0.00132931
        4841    0.866301    0.793449  0.00132912
        4842    0.866826    0.793464  0.00132893
        4843    0.867304    0.793479  0.00132874
        4844    0.867733    0.793495  0.00132856
        4845    0.868116     0.79351  0.00132837
        4846    0.868452    0.793525  0.00132819
        4847    0.868742    0.793541  0.00132801
        4848    0.868986    0.793557  0.00132782
        4849    0.869184    0.793572  0.00132764
        4850    0.869336    0.793588  0.00132746
        4851    0.869443    0.793603  0.00132728
        4852    0.869506    0.793619   0.0013271
        4853    0.869526    0.793635  0.00132692
        4854    0.869502     0.79365  0.00132673
        4855    0.869434    0.793666  0.00132655
        4856    0.869322    0.793681  0.00132637
        4857    0.869169    0.793697  0.00132619
        4858    0.868975    0.793713  0.00132601
        4859     0.86874    0.793728  0.00132582
        4860    0.868465    0.793743  0.00132564
        4861     0.86815    0.793759  0.00132546
        4862    0.867795    0.793774  0.00132527
        4863    0.867402    0.793789  0.00132508
        4864    0.866972    0.793804   0.0013249
        4865    0.866503    0.793819  0.00132471
        4866    0.865998    0.793834  0.00132452
        4867    0.865457    0.793849  0.00132433
        4868     0.86488    0.793863  0.00132414
        4869    0.864268    0.793878  0.00132394
        4870    0.863622    0.793892  0.00132375
        4871    0.862941    0.793906  0.00132355
        4872    0.862224     0.79392  0.00132336
        4873    0.861472    0.793934  0.00132316
        4874    0.860685    0.793948  0.00132296
        4875    0.859864    0.793961  0.00132276
        4876    0.859007    0.793975  0.00132255
        4877    0.858117    0.793988  0.00132235
        4878    0.857193    0.794001  0.00132214
        4879    0.856235    0.794013  0.00132193
        4880    0.855242    0.794026  0.00132172
        4881    0.854215    0.794038   0.0013215
        4882    0.853153     0.79405  0.00132129
        4883    0.852058    0.794062  0.00132107
        4884    0.850929    0.794074  0.00132085
        4885    0.849766    0.794085  0.00132063
        4886    0.848568    0.794096  0.00132041
        4887    0.847337    0.794107  0.00132018
        4888    0.846074    0.794118  0.00131996
        4889    0.844779    0.794128  0.00131973
        4890    0.843449    0.794138  0.00131949
        4891    0.842086    0.794148  0.00131926
        4892    0.840689    0.794158  0.00131903
        4893    0.839259    0.794167  0.00131879
        4894    0.837797    0.794176  0.00131855
        4895    0.836302    0.794185  0.00131831
        4896    0.834774    0.794193  0.00131806
        4897    0.833215    0.794201  0.00131782
        4898    0.831624    0.794208  0.00131757
        4899    0.830002    0.794216  0.00131732
        4900     0.82835    0.794223  0.00131707
        4901    0.826669    0.794229  0.00131682
        4902    0.824958    0.794236  0.00131657
        4903    0.823219    0.794241  0.00131631
        4904    0.821454    0.794247  0.00131606
        4905    0.819662    0.794252   0.0013158
        4906    0.817846    0.794257  0.00131554
        4907    0.816005    0.794261  0.00131528
        4908    0.814141    0.794266  0.00131502
        4909    0.812255    0.794269  0.00131475
        4910    0.810349    0.794272  0.00131449
        4911    0.808424    0.794275  0.00131422
        4912    0.806482    0.794278  0.00131396
        4913    0.804524     0.79428  0.00131369
        4914    0.802552    0.794282  0.00131343
        4915    0.800567    0.794283  0.00131316
        4916    0.798571    0.794284  0.00131289
        4917    0.796566    0.794284  0.00131263
        4918    0.794554    0.794284  0.00131236
        4919    0.792539    0.794284  0.00131209
        4920     0.79052    0.794283  0.00131183
        4921    0.788502    0.794282  0.00131156
        4922    0.786485     0.79428   0.0013113
        4923    0.784472    0.794278  0.00131103
        4924    0.782466    0.794276  0.00131077
        4925    0.780469    0.794273   0.0013105
        4926    0.778483     0.79427  0.00131024
        4927     0.77651    0.794266  0.00130998
        4928    0.774551    0.794262  0.00130972
        4929    0.772611    0.794258  0.00130946
        4930    0.770692    0.794253  0.00130921
        4931    0.768795    0.794248  0.00130895
        4932    0.766924    0.794242   0.0013087
        4933    0.765079    0.794237  0.00130844
        4934    0.763265     0.79423  0.00130819
        4935    0.761483    0.794224  0.00130795
        4936    0.759736    0.794217   0.0013077
        4937    0.758024    0.794209  0.00130746
        4938    0.756352    0.794202  0.00130721
        4939    0.754721    0.794194  0.00130697
        4940    0.753133    0.794185  0.00130673
        4941     0.75159    0.794177   0.0013065
        4942    0.750095    0.794168  0.00130626
        4943    0.748649    0.794159  0.00130603
        4944    0.747255    0.794149   0.0013058
        4945    0.745913    0.794139  0.00130558
        4946    0.744626    0.794129  0.00130535
        4947    0.743396    0.794119  0.00130513
        4948    0.742224    0.794109   0.0013049
        4949    0.741112    0.794098  0.00130469
        4950    0.740063    0.794087  0.00130447
        4951    0.739076    0.794076  0.00130425
        4952    0.738152    0.794065  0.00130404
        4953    0.737293    0.794053  0.00130382
        4954    0.736501    0.794042  0.00130361
        4955    0.735778     0.79403   0.0013034
        4956    0.735123    0.794018  0.00130319
        4957    0.734536    0.794006  0.00130299
        4958    0.734018    0.793994  0.00130278
        4959    0.733569    0.793982  0.00130257
        4960    0.733191    0.793969  0.00130237
        4961    0.732882    0.793957  0.00130216
        4962    0.732644    0.793945  0.00130196
        4963    0.732477    0.793932  0.00130176
        4964    0.732379     0.79392  0.00130155
        4965    0.732352    0.793907  0.00130135
        4966    0.732394    0.793895  0.00130115
        4967    0.732507    0.793883  0.00130094
        4968     0.73269     0.79387  0.00130074
        4969    0.732941    0.793858  0.00130054
        4970     0.73326    0.793846  0.00130033
        4971    0.733646    0.793834  0.00130013
        4972    0.734099    0.793822  0.00129992
        4973    0.734617     0.79381  0.00129971
        4974    0.735199    0.793798  0.00129951
        4975    0.735844    0.793787   0.0012993
        4976    0.736551    0.793775  0.00129909
        4977    0.737317    0.793764  0.00129888
        4978    0.738142    0.793752  0.00129866
        4979    0.739024    0.793741  0.00129845
        4980    0.739961    0.793731  0.00129823
        4981    0.740952     0.79372  0.00129802
        4982    0.741995     0.79371   0.0012978
        4983    0.743087      0.7937  0.00129758
        4984    0.744225     0.79369  0.00129735
        4985    0.745409     0.79368  0.00129713
        4986    0.746637    0.793671   0.0012969
        4987    0.747904    0.793661  0.00129668
        4988    0.749209    0.793652  0.00129645
        4989    0.750549    0.793644  0.00129622
        4990    0.751922    0.793635  0.00129598
        4991    0.753326    0.793627  0.00129575
        4992    0.754758     0.79362  0.00129551
        4993    0.756217    0.793612  0.00129527
        4994      0.7577    0.793605  0.00129503
        4995    0.759202    0.793598  0.00129479
        4996    0.760723    0.793591  0.00129455
        4997    0.762259    0.793585  0.00129431
        4998    0.763808    0.793579  0.00129406
        4999    0.765369    0.793574  0.00129382
        5000    0.766937    0.793568  0.00129357
        5001    0.768512    0.793563  0.00129332
        5002    0.770091    0.793559  0.00129307
        5003     0.77167    0.793554  0.00129282
        5004    0.773248     0.79355  0.00129257
        5005    0.774823    0.793546  0.00129231
        5006    0.776393    0.793543  0.00129206
        5007    0.777957     0.79354   0.0012918
        5008    0.779512    0.793537  0.00129155
        5009    0.781055    0.793534  0.00129129
        5010    0.782586    0.793532  0.00129104
        5011    0.784103     0.79353  0.00129078
        5012    0.785605    0.793529  0.00129053
        5013    0.787088    0.793528  0.00129027
        5014    0.788553    0.793527  0.00129001
        5015    0.789999    0.793526  0.00128975
        5016    0.791424    0.793525   0.0012895
        5017    0.792826    0.793525  0.00128924
        5018    0.794205    0.793525  0.00128898
        5019     0.79556    0.793526  0.00128873
        5020    0.796891    0.793527  0.00128847
        5021    0.798196    0.793527  0.00128821
        5022    0.799474    0.793529  0.00128796
        5023    0.800726     0.79353   0.0012877
        5024     0.80195    0.793532  0.00128745
        5025    0.803145    0.793534  0.00128719
        5026     0.80431    0.793536  0.00128694
        5027    0.805446    0.793538  0.00128668
        5028     0.80655    0.793541  0.00128643
        5029    0.807625    0.793544  0.00128618
        5030    0.808669    0.793547  0.00128593
        5031    0.809681     0.79355  0.00128567
        5032     0.81066    0.793553  0.00128542
        5033    0.811607    0.793557  0.00128517
        5034    0.812521    0.793561  0.00128492
        5035      0.8134    0.793564  0.00128467
        5036    0.814244    0.793569  0.00128443
        5037    0.815054    0.793573  0.00128418
        5038    0.815828    0.793577  0.00128393
        5039    0.816567    0.793582  0.00128368
        5040     0.81727    0.793587  0.00128344
        5041    0.817935    0.793591  0.00128319
        5042    0.818562    0.793596  0.00128295
        5043     0.81915    0.793601   0.0012827
        5044    0.819698    0.793607  0.00128246
        5045    0.820206    0.793612  0.00128222
        5046    0.820675    0.793617  0.00128197
        5047    0.821102    0.793623  0.00128173
        5048    0.821487    0.793628  0.00128149
        5049    0.821828    0.793634  0.00128125
        5050    0.822124    0.793639  0.00128101
        5051    0.822375    0.793645  0.00128076
        5052     0.82258    0.793651  0.00128052
        5053     0.82274    0.793657  0.00128028
        5054    0.822852    0.793662  0.00128004
        5055    0.822916    0.793668   0.0012798
        5056    0.822931    0.793674  0.00127956
        5057    0.822897     0.79368  0.00127932
        5058    0.822812    0.793685  0.00127908
        5059    0.822676    0.793691  0.00127884
        5060    0.822488    0.793697   0.0012786
        5061    0.822248    0.793702  0.00127836
        5062    0.821954    0.793708  0.00127812
        5063    0.821607    0.793714  0.00127788
        5064    0.821207    0.793719  0.00127764
        5065    0.820754    0.793724   0.0012774
        5066    0.820247     0.79373  0.00127716
        5067    0.819686    0.793735  0.00127692
        5068    0.819071     0.79374  0.00127667
        5069      0.8184    0.793745  0.00127643
        5070    0.817675    0.793749  0.00127619
        5071    0.816897    0.793754  0.00127595
        5072    0.816066    0.793758   0.0012757
        5073    0.815181    0.793762  0.00127546
        5074    0.814243    0.793767  0.00127521
        5075    0.813252     0.79377  0.00127497
        5076     0.81221    0.793774  0.00127472
        5077    0.811117    0.793777  0.00127447
        5078    0.809974    0.793781  0.00127423
        5079    0.808781    0.793784  0.00127398
        5080    0.807541    0.793786  0.00127373
        5081    0.806254    0.793789  0.00127348
        5082    0.804922    0.793791  0.00127323
        5083    0.803547    0.793793  0.00127299
        5084    0.802131    0.793794  0.00127274
        5085    0.800675    0.793796  0.00127249
        5086     0.79918    0.793797  0.00127224
        5087    0.797649    0.793798  0.00127199
        5088    0.796084    0.793798  0.00127174
        5089    0.794487    0.793798  0.00127149
        5090    0.792861    0.793798  0.00127124
        5091    0.791209    0.793798  0.00127099
        5092    0.789532    0.793797  0.00127074
        5093    0.787832    0.793796  0.00127049
        5094    0.786115    0.793794  0.00127024
        5095    0.784382    0.793792  0.00126999
        5096    0.782635     0.79379  0.00126975
        5097    0.780878    0.793787   0.0012695
        5098    0.779114    0.793785  0.00126925
        5099    0.777345    0.793781  0.00126901
        5100    0.775574    0.793778  0.00126876
        5101    0.773806    0.793774  0.00126852
        5102    0.772042     0.79377  0.00126828
        5103    0.770287    0.793765  0.00126804
        5104    0.768543     0.79376   0.0012678
        5105    0.766814    0.793755  0.00126756
        5106    0.765102    0.793749  0.00126733
        5107     0.76341    0.793743  0.00126709
        5108    0.761741    0.793737  0.00126686
        5109    0.760097     0.79373  0.00126663
        5110    0.758483    0.793723   0.0012664
        5111      0.7569    0.793716  0.00126617
        5112    0.755352    0.793709  0.00126595
        5113     0.75384    0.793701  0.00126573
        5114    0.752368    0.793693   0.0012655
        5115    0.750938    0.793685  0.00126528
        5116    0.749553    0.793676  0.00126507
        5117    0.748213    0.793667  0.00126485
        5118    0.746922    0.793658  0.00126464
        5119    0.745682    0.793649  0.00126442
        5120    0.744494    0.793639  0.00126421
        5121     0.74336    0.793629    0.001264
        5122     0.74228    0.793619   0.0012638
        5123    0.741257    0.793609  0.00126359
        5124    0.740292    0.793598  0.00126339
        5125    0.739385    0.793588  0.00126319
        5126    0.738538    0.793577  0.00126298
        5127    0.737751    0.793566  0.00126279
        5128    0.737025    0.793555  0.00126259
        5129    0.736361    0.793544  0.00126239
        5130     0.73576    0.793533  0.00126219
        5131     0.73522    0.793521    0.001262
        5132    0.734743     0.79351  0.00126181
        5133    0.734328    0.793498  0.00126161
        5134    0.733974    0.793487  0.00126142
        5135     0.73368    0.793475  0.00126123
        5136    0.733447    0.793464  0.00126104
        5137    0.733274    0.793452  0.00126085
        5138     0.73316     0.79344  0.00126066
        5139    0.733105    0.793428  0.00126046
        5140    0.733108    0.793417  0.00126027
        5141    0.733168    0.793405  0.00126008
        5142    0.733283    0.793393  0.00125989
        5143    0.733453    0.793382   0.0012597
        5144    0.733676     0.79337  0.00125951
        5145    0.733952    0.793358  0.00125932
        5146    0.734278    0.793347  0.00125913
        5147    0.734653    0.793335  0.00125893
        5148    0.735074    0.793324  0.00125874
        5149    0.735542    0.793313  0.00125854
        5150    0.736053    0.793302  0.00125835
        5151    0.736607    0.793291  0.00125815
        5152    0.737202     0.79328  0.00125796
        5153    0.737836    0.793269  0.00125776
        5154    0.738507    0.793259  0.00125756
        5155    0.739215    0.793248  0.00125736
        5156    0.739957    0.793238  0.00125716
        5157    0.740732    0.793228  0.00125695
        5158    0.741537    0.793218  0.00125675
        5159    0.742371    0.793208  0.00125655
        5160    0.743232    0.793198  0.00125634
        5161     0.74412    0.793188  0.00125613
        5162    0.745031    0.793179  0.00125592
        5163    0.745965     0.79317  0.00125571
        5164    0.746919    0.793161   0.0012555
        5165    0.747893    0.793152  0.00125529
        5166    0.748884    0.793144  0.00125508
        5167     0.74989    0.793135  0.00125486
        5168    0.750911    0.793127  0.00125464
        5169    0.751944    0.793119  0.00125443
        5170    0.752988    0.793111  0.00125421
        5171    0.754042    0.793104  0.00125399
        5172    0.755104    0.793097  0.00125377
        5173    0.756174    0.793089  0.00125355
        5174    0.757249    0.793082  0.00125332
        5175     0.75833    0.793076   0.0012531
        5176    0.759415    0.793069  0.00125287
        5177    0.760502    0.793063  0.00125265
        5178     0.76159    0.793057  0.00125242
        5179     0.76268    0.793051  0.00125219
        5180     0.76377    0.793045  0.00125196
        5181     0.76486     0.79304  0.00125173
        5182    0.765949    0.793035   0.0012515
        5183    0.767038     0.79303  0.00125127
        5184    0.768125    0.793025  0.00125104
        5185     0.76921     0.79302  0.00125081
        5186    0.770294    0.793016  0.00125057
        5187    0.771377    0.793012  0.00125034
        5188    0.772458    0.793008   0.0012501
        5189    0.773537    0.793004  0.00124987
        5190    0.774617       0.793  0.00124963
        5191    0.775695    0.792997   0.0012494
        5192    0.776773    0.792994  0.00124916
        5193    0.777853    0.792991  0.00124892
        5194    0.778933    0.792988  0.00124869
        5195    0.780016    0.792986  0.00124845
        5196    0.781102    0.792984  0.00124821
        5197     0.78219    0.792982  0.00124797
        5198    0.783282     0.79298  0.00124773
        5199     0.78438    0.792978  0.00124749
        5200    0.785483    0.792977  0.00124725
        5201    0.786592    0.792975  0.00124701
        5202    0.787707    0.792974  0.00124678
        5203    0.788831    0.792974  0.00124654
        5204    0.789964    0.792973   0.0012463
        5205    0.791107    0.792973  0.00124606
        5206     0.79226    0.792972  0.00124582
        5207    0.793426    0.792973  0.00124558
        5208    0.794604    0.792973  0.00124534
        5209    0.795795    0.792973   0.0012451
        5210    0.797002    0.792974  0.00124486
        5211    0.798225    0.792975  0.00124462
        5212    0.799464    0.792976  0.00124439
        5213    0.800719    0.792978  0.00124415
        5214    0.801991     0.79298  0.00124391
        5215     0.80328    0.792982  0.00124367
        5216    0.804587    0.792984  0.00124344
        5217    0.805911    0.792986   0.0012432
        5218    0.807254    0.792989  0.00124297
        5219    0.808616    0.792992  0.00124273
        5220    0.809997    0.792995   0.0012425
        5221    0.811396    0.792999  0.00124226
        5222    0.812814    0.793003  0.00124203
        5223     0.81425    0.793007   0.0012418
        5224    0.815705    0.793011  0.00124157
        5225    0.817178    0.793016  0.00124134
        5226    0.818669    0.793021  0.00124111
        5227    0.820176    0.793026  0.00124089
        5228    0.821701    0.793031  0.00124066
        5229    0.823242    0.793037  0.00124044
        5230    0.824799    0.793043  0.00124022
        5231    0.826372    0.793049     0.00124
        5232     0.82796    0.793056  0.00123978
        5233    0.829561    0.793063  0.00123956
        5234    0.831175     0.79307  0.00123934
        5235      0.8328    0.793078  0.00123913
        5236    0.834433    0.793086  0.00123892
        5237    0.836074    0.793094  0.00123871
        5238    0.837721    0.793103   0.0012385
        5239    0.839371    0.793111   0.0012383
        5240    0.841024    0.793121  0.00123809
        5241    0.842679     0.79313  0.00123789
        5242    0.844335     0.79314   0.0012377
        5243    0.845988     0.79315   0.0012375
        5244    0.847638     0.79316  0.00123731
        5245    0.849283    0.793171  0.00123712
        5246    0.850923    0.793182  0.00123693
        5247    0.852553    0.793193  0.00123675
        5248    0.854173    0.793205  0.00123657
        5249    0.855781    0.793217  0.00123639
        5250    0.857375    0.793229  0.00123621
        5251    0.858952    0.793242  0.00123604
        5252    0.860512    0.793254  0.00123587
        5253    0.862053    0.793267  0.00123571
        5254    0.863573    0.793281  0.00123554
        5255     0.86507    0.793295  0.00123539
        5256    0.866542    0.793308  0.00123523
        5257    0.867985    0.793323  0.00123508
        5258    0.869399    0.793337  0.00123493
        5259    0.870781    0.793352  0.00123478
        5260    0.872128    0.793367  0.00123463
        5261     0.87344    0.793382  0.00123449
        5262    0.874714    0.793398  0.00123436
        5263    0.875949    0.793413  0.00123422
        5264    0.877141    0.793429  0.00123409
        5265    0.878291    0.793445  0.00123396
        5266    0.879398    0.793462  0.00123383
        5267    0.880458    0.793478  0.00123371
        5268     0.88147    0.793495  0.00123359
        5269    0.882433    0.793512  0.00123347
        5270    0.883344    0.793529  0.00123335
        5271    0.884203    0.793546  0.00123324
        5272    0.885009    0.793563  0.00123313
        5273    0.885759    0.793581  0.00123302
        5274    0.886453    0.793598  0.00123291
        5275    0.887088    0.793616   0.0012328
        5276    0.887663    0.793634   0.0012327
        5277    0.888176    0.793652   0.0012326
        5278    0.888627     0.79367  0.00123249
        5279    0.889014    0.793688  0.00123239
        5280    0.889337    0.793706  0.00123229
        5281    0.889596    0.793724  0.00123219
        5282    0.889789    0.793742  0.00123209
        5283    0.889917    0.793761  0.00123199
        5284    0.889978    0.793779   0.0012319
        5285    0.889971    0.793797   0.0012318
        5286    0.889896    0.793815   0.0012317
        5287    0.889753    0.793833   0.0012316
        5288     0.88954    0.793851   0.0012315
        5289    0.889258    0.793869   0.0012314
        5290    0.888906    0.793887   0.0012313
        5291    0.888485    0.793905  0.00123119
        5292    0.887995    0.793923  0.00123109
        5293    0.887435    0.793941  0.00123098
        5294    0.886807    0.793958  0.00123088
        5295    0.886109    0.793976  0.00123077
        5296    0.885344    0.793993  0.00123065
        5297    0.884512     0.79401  0.00123054
        5298    0.883615    0.794027  0.00123043
        5299    0.882652    0.794044  0.00123031
        5300    0.881625     0.79406  0.00123019
        5301    0.880534    0.794076  0.00123006
        5302    0.879378    0.794093  0.00122993
        5303     0.87816    0.794108  0.00122981
        5304    0.876881    0.794124  0.00122967
        5305     0.87554    0.794139  0.00122954
        5306    0.874141    0.794154   0.0012294
        5307    0.872685    0.794169  0.00122925
        5308    0.871172    0.794184  0.00122911
        5309    0.869605    0.794198  0.00122896
        5310    0.867983    0.794212  0.00122881
        5311    0.866309    0.794225  0.00122865
        5312    0.864585    0.794239  0.00122849
        5313    0.862812    0.794252  0.00122833
        5314    0.860992    0.794264  0.00122816
        5315    0.859127    0.794276  0.00122799
        5316    0.857218    0.794288  0.00122781
        5317    0.855267      0.7943  0.00122764
        5318    0.853276    0.794311  0.00122746
        5319    0.851247    0.794321  0.00122727
        5320     0.84918    0.794332  0.00122709
        5321     0.84708    0.794342  0.00122689
        5322    0.844947    0.794351   0.0012267
        5323    0.842784     0.79436   0.0012265
        5324    0.840591    0.794369   0.0012263
        5325    0.838372    0.794377   0.0012261
        5326    0.836129    0.794385   0.0012259
        5327    0.833864    0.794392  0.00122569
        5328    0.831579    0.794399  0.00122548
        5329    0.829276    0.794406  0.00122527
        5330    0.826958    0.794412  0.00122505
        5331    0.824627    0.794418  0.00122484
        5332    0.822284    0.794423  0.00122462
        5333    0.819932    0.794428   0.0012244
        5334    0.817574    0.794432  0.00122417
        5335     0.81521    0.794436  0.00122395
        5336    0.812844    0.794439  0.00122373
        5337    0.810477    0.794442   0.0012235
        5338    0.808113    0.794445  0.00122327
        5339    0.805752    0.794447  0.00122305
        5340    0.803396    0.794449  0.00122282
        5341    0.801049     0.79445  0.00122259
        5342    0.798712    0.794451  0.00122236
        5343    0.796388    0.794451  0.00122213
        5344     0.79408    0.794451  0.00122191
        5345    0.791787    0.794451  0.00122168
        5346    0.789513     0.79445  0.00122145
        5347    0.787259    0.794448  0.00122122
        5348    0.785027    0.794447  0.00122099
        5349     0.78282    0.794444  0.00122077
        5350    0.780638    0.794442  0.00122054
        5351    0.778485    0.794439  0.00122032
        5352    0.776362    0.794435  0.00122009
        5353     0.77427    0.794432  0.00121987
        5354    0.772212    0.794428  0.00121965
        5355    0.770189    0.794423  0.00121943
        5356    0.768203    0.794418  0.00121921
        5357    0.766256    0.794413    0.001219
        5358     0.76435    0.794407  0.00121878
        5359    0.762485    0.794401  0.00121857
        5360    0.760664    0.794395  0.00121836
        5361    0.758887    0.794388  0.00121815
        5362    0.757158    0.794381  0.00121794
        5363    0.755476    0.794374  0.00121774
        5364    0.753844    0.794367  0.00121753
        5365    0.752261    0.794359  0.00121733
        5366    0.750729    0.794351  0.00121713
        5367    0.749251    0.794342  0.00121693
        5368    0.747826    0.794334  0.00121674
        5369    0.746454    0.794325  0.00121654
        5370    0.745138    0.794316  0.00121635
        5371    0.743877    0.794306  0.00121616
        5372    0.742673    0.794297  0.00121597
        5373    0.741526    0.794287  0.00121579
        5374    0.740438    0.794277   0.0012156
        5375    0.739408    0.794266  0.00121542
        5376    0.738437    0.794256  0.00121524
        5377    0.737527    0.794246  0.00121506
        5378    0.736677    0.794235  0.00121488
        5379    0.735887    0.794224   0.0012147
        5380    0.735157    0.794213  0.00121452
        5381    0.734488    0.794202  0.00121435
        5382     0.73388    0.794191  0.00121418
        5383    0.733333    0.794179    0.001214
