#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2042     1.08407     1.13974  0.00417506
        2043     1.08364     1.13971   0.0041731
        2044     1.08317     1.13969  0.00417115
        2045     1.08268     1.13966  0.00416921
        2046     1.08215     1.13963  0.00416726
        2047     1.08159      1.1396  0.00416533
        2048     1.08099     1.13957  0.00416339
        2049     1.08035     1.13954  0.00416146
        2050     1.07967     1.13951  0.00415953
        2051     1.07895     1.13948  0.00415761
        2052     1.07818     1.13945  0.00415569
        2053     1.07738     1.13942  0.00415377
        2054     1.07652     1.13939  0.00415187
        2055     1.07563     1.13936  0.00414996
        2056     1.07468     1.13933  0.00414806
        2057     1.07369      1.1393  0.00414617
        2058     1.07264     1.13927  0.00414428
        2059     1.07156     1.13923   0.0041424
        2060     1.07042      1.1392  0.00414052
        2061     1.06923     1.13917  0.00413865
        2062       1.068     1.13913  0.00413679
        2063     1.06672      1.1391  0.00413493
        2064      1.0654     1.13906  0.00413308
        2065     1.06403     1.13903  0.00413124
        2066     1.06261     1.13899  0.00412941
        2067     1.06116     1.13895  0.00412758
        2068     1.05966     1.13891  0.00412576
        2069     1.05812     1.13887  0.00412395
        2070     1.05655     1.13883  0.00412215
        2071     1.05494     1.13879  0.00412036
        2072      1.0533     1.13875  0.00411858
        2073     1.05163     1.13871  0.00411681
        2074     1.04993     1.13867  0.00411504
        2075     1.04821     1.13862  0.00411329
        2076     1.04646     1.13858  0.00411155
        2077      1.0447     1.13853  0.00410982
        2078     1.04292     1.13849   0.0041081
        2079     1.04113     1.13844  0.00410639
        2080     1.03933     1.13839  0.00410469
        2081     1.03753     1.13834  0.00410301
        2082     1.03573      1.1383  0.00410133
        2083     1.03392     1.13825  0.00409967
        2084     1.03213     1.13819  0.00409802
        2085     1.03034     1.13814  0.00409638
        2086     1.02857     1.13809  0.00409475
        2087     1.02682     1.13804  0.00409314
        2088     1.02509     1.13798  0.00409153
        2089     1.02338     1.13793  0.00408994
        2090     1.02171     1.13787  0.00408836
        2091     1.02007     1.13782   0.0040868
        2092     1.01846     1.13776  0.00408524
        2093     1.01689      1.1377   0.0040837
        2094     1.01537     1.13764  0.00408217
        2095     1.01389     1.13758  0.00408064
        2096     1.01246     1.13752  0.00407913
        2097     1.01108     1.13746  0.00407763
        2098     1.00976      1.1374  0.00407615
        2099     1.00849     1.13734  0.00407467
        2100     1.00729     1.13728   0.0040732
        2101     1.00614     1.13722  0.00407174
        2102     1.00506     1.13715  0.00407028
        2103     1.00404     1.13709  0.00406884
        2104     1.00309     1.13703  0.00406741
        2105     1.00221     1.13696  0.00406598
        2106     1.00139      1.1369  0.00406456
        2107     1.00065     1.13683  0.00406314
        2108    0.999968     1.13677  0.00406173
        2109    0.999359      1.1367  0.00406033
        2110    0.998818     1.13664  0.00405893
        2111    0.998347     1.13657  0.00405754
        2112    0.997943     1.13651  0.00405615
        2113    0.997607     1.13644  0.00405476
        2114    0.997338     1.13638  0.00405338
        2115    0.997134     1.13631  0.00405199
        2116    0.996994     1.13624  0.00405061
        2117    0.996916     1.13618  0.00404923
        2118      0.9969     1.13611  0.00404786
        2119    0.996943     1.13605  0.00404648
        2120    0.997043     1.13598   0.0040451
        2121    0.997198     1.13592  0.00404372
        2122    0.997406     1.13585  0.00404234
        2123    0.997664     1.13579  0.00404096
        2124    0.997971     1.13572  0.00403958
        2125    0.998325     1.13566   0.0040382
        2126    0.998722     1.13559  0.00403681
        2127    0.999161     1.13553  0.00403543
        2128     0.99964     1.13546  0.00403403
        2129     1.00016      1.1354  0.00403264
        2130     1.00071     1.13534  0.00403124
        2131     1.00129     1.13527  0.00402984
        2132     1.00191     1.13521  0.00402844
        2133     1.00255     1.13515  0.00402703
        2134     1.00323     1.13509  0.00402562
        2135     1.00392     1.13503   0.0040242
        2136     1.00465     1.13496  0.00402278
        2137     1.00539      1.1349  0.00402135
        2138     1.00616     1.13484  0.00401992
        2139     1.00694     1.13478  0.00401849
        2140     1.00774     1.13472  0.00401705
        2141     1.00856     1.13467   0.0040156
        2142     1.00939     1.13461  0.00401416
        2143     1.01024     1.13455   0.0040127
        2144      1.0111     1.13449  0.00401124
        2145     1.01197     1.13443  0.00400978
        2146     1.01286     1.13438  0.00400831
        2147     1.01376     1.13432  0.00400684
        2148     1.01466     1.13427  0.00400536
        2149     1.01558     1.13421  0.00400388
        2150     1.01651     1.13416  0.00400239
        2151     1.01744      1.1341   0.0040009
        2152     1.01839     1.13405   0.0039994
        2153     1.01934     1.13399   0.0039979
        2154     1.02031     1.13394  0.00399639
        2155     1.02128     1.13389  0.00399488
        2156     1.02226     1.13384  0.00399336
        2157     1.02324     1.13379  0.00399184
        2158     1.02424     1.13374  0.00399031
        2159     1.02524     1.13369  0.00398878
        2160     1.02625     1.13364  0.00398724
        2161     1.02727     1.13359   0.0039857
        2162      1.0283     1.13354  0.00398415
        2163     1.02933     1.13349   0.0039826
        2164     1.03037     1.13344  0.00398105
        2165     1.03142      1.1334  0.00397949
        2166     1.03247     1.13335  0.00397792
        2167     1.03353      1.1333  0.00397635
        2168      1.0346     1.13326  0.00397478
        2169     1.03567     1.13321   0.0039732
        2170     1.03675     1.13317  0.00397162
        2171     1.03784     1.13312  0.00397003
        2172     1.03893     1.13308  0.00396844
        2173     1.04003     1.13304  0.00396685
        2174     1.04113       1.133  0.00396525
        2175     1.04224     1.13295  0.00396364
        2176     1.04335     1.13291  0.00396204
        2177     1.04447     1.13287  0.00396043
        2178     1.04559     1.13283  0.00395881
        2179     1.04672     1.13279  0.00395719
        2180     1.04785     1.13275  0.00395557
        2181     1.04898     1.13271  0.00395394
        2182     1.05012     1.13268  0.00395231
        2183     1.05126     1.13264  0.00395067
        2184      1.0524      1.1326  0.00394904
        2185     1.05354     1.13257  0.00394739
        2186     1.05469     1.13253  0.00394575
        2187     1.05584      1.1325   0.0039441
        2188     1.05699     1.13246  0.00394245
        2189     1.05814     1.13243  0.00394079
        2190     1.05929     1.13239  0.00393914
        2191     1.06044     1.13236  0.00393748
        2192      1.0616     1.13233  0.00393581
        2193     1.06275      1.1323  0.00393414
        2194     1.06391     1.13227  0.00393248
        2195     1.06507     1.13224   0.0039308
        2196     1.06622     1.13221  0.00392913
        2197     1.06738     1.13218  0.00392745
        2198     1.06854     1.13215  0.00392577
        2199      1.0697     1.13212  0.00392409
        2200     1.07087     1.13209   0.0039224
        2201     1.07203     1.13206  0.00392072
        2202     1.07319     1.13204  0.00391903
        2203     1.07436     1.13201  0.00391733
        2204     1.07552     1.13198  0.00391564
        2205     1.07669     1.13196  0.00391395
        2206     1.07786     1.13194  0.00391225
        2207     1.07903     1.13191  0.00391055
        2208      1.0802     1.13189  0.00390885
        2209     1.08138     1.13186  0.00390715
        2210     1.08255     1.13184  0.00390544
        2211     1.08373     1.13182  0.00390374
        2212     1.08491      1.1318  0.00390203
        2213     1.08609     1.13178  0.00390032
        2214     1.08727     1.13176  0.00389861
        2215     1.08846     1.13174   0.0038969
        2216     1.08964     1.13172  0.00389519
        2217     1.09083      1.1317  0.00389347
        2218     1.09203     1.13168  0.00389176
        2219     1.09322     1.13167  0.00389004
        2220     1.09442     1.13165  0.00388833
        2221     1.09563     1.13163  0.00388661
        2222     1.09683     1.13162  0.00388489
        2223     1.09804      1.1316  0.00388317
        2224     1.09925     1.13159  0.00388146
        2225     1.10046     1.13157  0.00387974
        2226     1.10168     1.13156  0.00387802
        2227      1.1029     1.13155   0.0038763
        2228     1.10412     1.13154  0.00387458
        2229     1.10535     1.13152  0.00387286
        2230     1.10658     1.13151  0.00387114
        2231     1.10781      1.1315  0.00386942
        2232     1.10904     1.13149  0.00386769
        2233     1.11028     1.13148  0.00386597
        2234     1.11151     1.13147  0.00386425
        2235     1.11275     1.13147  0.00386253
        2236       1.114     1.13146  0.00386081
        2237     1.11524     1.13145   0.0038591
        2238     1.11648     1.13144  0.00385738
        2239     1.11773     1.13144  0.00385566
        2240     1.11897     1.13143  0.00385394
        2241     1.12021     1.13143  0.00385223
        2242     1.12146     1.13142  0.00385051
        2243      1.1227     1.13142  0.00384879
        2244     1.12394     1.13142  0.00384708
        2245     1.12518     1.13141  0.00384537
        2246     1.12642     1.13141  0.00384366
        2247     1.12765     1.13141  0.00384195
        2248     1.12888     1.13141  0.00384024
        2249      1.1301     1.13141  0.00383853
        2250     1.13132     1.13141  0.00383682
        2251     1.13253     1.13141  0.00383512
        2252     1.13374     1.13141  0.00383342
        2253     1.13494     1.13141  0.00383172
        2254     1.13613     1.13141  0.00383002
        2255     1.13731     1.13141  0.00382832
        2256     1.13849     1.13142  0.00382662
        2257     1.13965     1.13142  0.00382493
        2258      1.1408     1.13143  0.00382324
        2259     1.14194     1.13143  0.00382155
        2260     1.14307     1.13144  0.00381986
        2261     1.14418     1.13144  0.00381818
        2262     1.14528     1.13145  0.00381649
        2263     1.14637     1.13145  0.00381481
        2264     1.14744     1.13146  0.00381313
        2265     1.14849     1.13147  0.00381146
        2266     1.14953     1.13148  0.00380978
        2267     1.15055     1.13148  0.00380811
        2268     1.15154     1.13149  0.00380644
        2269     1.15252      1.1315  0.00380478
        2270     1.15348     1.13151  0.00380311
        2271     1.15441     1.13152  0.00380145
        2272     1.15532     1.13153  0.00379979
        2273     1.15621     1.13154  0.00379814
        2274     1.15707     1.13156  0.00379648
        2275      1.1579     1.13157  0.00379483
        2276     1.15871     1.13158  0.00379318
        2277     1.15949     1.13159  0.00379154
        2278     1.16024      1.1316  0.00378989
        2279     1.16096     1.13162  0.00378825
        2280     1.16166     1.13163  0.00378661
        2281     1.16232     1.13164  0.00378498
        2282     1.16294     1.13166  0.00378334
        2283     1.16354     1.13167  0.00378171
        2284      1.1641     1.13168  0.00378008
        2285     1.16462      1.1317  0.00377846
        2286     1.16511     1.13171  0.00377683
        2287     1.16556     1.13173  0.00377521
        2288     1.16598     1.13174  0.00377359
        2289     1.16636     1.13176  0.00377197
        2290     1.16669     1.13177  0.00377036
        2291     1.16699     1.13179  0.00376874
        2292     1.16725      1.1318  0.00376713
        2293     1.16746     1.13182  0.00376552
        2294     1.16763     1.13184  0.00376391
        2295     1.16776     1.13185   0.0037623
        2296     1.16784     1.13187   0.0037607
        2297     1.16788     1.13188  0.00375909
        2298     1.16787      1.1319  0.00375749
        2299     1.16781     1.13191  0.00375589
        2300     1.16771     1.13193  0.00375428
        2301     1.16756     1.13195  0.00375268
        2302     1.16736     1.13196  0.00375109
        2303     1.16711     1.13198  0.00374949
        2304     1.16681     1.13199  0.00374789
        2305     1.16646     1.13201   0.0037463
        2306     1.16606     1.13202   0.0037447
        2307     1.16561     1.13204  0.00374311
        2308      1.1651     1.13205  0.00374151
        2309     1.16454     1.13206  0.00373992
        2310     1.16393     1.13208  0.00373832
        2311     1.16327     1.13209  0.00373673
        2312     1.16255      1.1321  0.00373514
        2313     1.16178     1.13212  0.00373354
        2314     1.16095     1.13213  0.00373195
        2315     1.16007     1.13214  0.00373036
        2316     1.15913     1.13215  0.00372877
        2317     1.15814     1.13216  0.00372717
        2318     1.15709     1.13218  0.00372558
        2319     1.15599     1.13219  0.00372399
        2320     1.15483      1.1322   0.0037224
        2321     1.15362      1.1322   0.0037208
        2322     1.15235     1.13221  0.00371921
        2323     1.15103     1.13222  0.00371762
        2324     1.14966     1.13223  0.00371603
        2325     1.14823     1.13224  0.00371444
        2326     1.14675     1.13224  0.00371284
        2327     1.14522     1.13225  0.00371125
        2328     1.14364     1.13225  0.00370966
        2329       1.142     1.13226  0.00370807
        2330     1.14032     1.13226  0.00370648
        2331      1.1386     1.13226  0.00370489
        2332     1.13682     1.13226   0.0037033
        2333     1.13501     1.13227  0.00370172
        2334     1.13315     1.13227  0.00370013
        2335     1.13125     1.13227  0.00369855
        2336     1.12931     1.13226  0.00369696
        2337     1.12734     1.13226  0.00369538
        2338     1.12533     1.13226   0.0036938
        2339     1.12329     1.13226  0.00369223
        2340     1.12122     1.13225  0.00369065
        2341     1.11913     1.13225  0.00368908
        2342     1.11701     1.13224  0.00368751
        2343     1.11488     1.13223  0.00368594
        2344     1.11273     1.13222  0.00368438
        2345     1.11056     1.13221  0.00368282
        2346     1.10839      1.1322  0.00368126
        2347     1.10621     1.13219  0.00367971
        2348     1.10403     1.13218  0.00367816
        2349     1.10185     1.13217  0.00367662
        2350     1.09968     1.13215  0.00367508
        2351     1.09752     1.13214  0.00367355
        2352     1.09538     1.13212  0.00367202
        2353     1.09326     1.13211   0.0036705
        2354     1.09116     1.13209  0.00366898
        2355     1.08909     1.13207  0.00366747
        2356     1.08706     1.13205  0.00366596
        2357     1.08507     1.13203  0.00366446
        2358     1.08312     1.13201  0.00366296
        2359     1.08122     1.13199  0.00366147
        2360     1.07938     1.13197  0.00365999
        2361     1.07759     1.13194  0.00365851
        2362     1.07586     1.13192  0.00365704
        2363     1.07421      1.1319  0.00365557
        2364     1.07262     1.13187  0.00365411
        2365     1.07111     1.13185  0.00365266
        2366     1.06968     1.13182  0.00365121
        2367     1.06832     1.13179  0.00364977
        2368     1.06706     1.13177  0.00364833
        2369     1.06588     1.13174  0.00364689
        2370     1.06479     1.13171  0.00364546
        2371     1.06379     1.13168  0.00364404
        2372     1.06289     1.13165  0.00364262
        2373     1.06208     1.13162   0.0036412
        2374     1.06136     1.13159  0.00363979
        2375     1.06075     1.13156  0.00363838
        2376     1.06023     1.13153  0.00363697
        2377     1.05981      1.1315  0.00363556
        2378     1.05948     1.13147  0.00363416
        2379     1.05925     1.13144  0.00363276
        2380     1.05911     1.13141  0.00363136
        2381     1.05907     1.13138  0.00362996
        2382     1.05911     1.13135  0.00362857
        2383     1.05925     1.13132  0.00362717
        2384     1.05947     1.13129  0.00362577
        2385     1.05977     1.13126  0.00362438
        2386     1.06014     1.13123  0.00362298
        2387      1.0606      1.1312  0.00362158
        2388     1.06112     1.13117  0.00362019
        2389     1.06171     1.13114  0.00361879
        2390     1.06236     1.13111  0.00361739
        2391     1.06307     1.13109  0.00361599
        2392     1.06383     1.13106  0.00361459
        2393     1.06464     1.13103  0.00361318
        2394     1.06549       1.131  0.00361178
        2395     1.06638     1.13098  0.00361037
        2396     1.06731     1.13095  0.00360896
        2397     1.06826     1.13092  0.00360755
        2398     1.06924      1.1309  0.00360614
        2399     1.07024     1.13087  0.00360472
        2400     1.07125     1.13085   0.0036033
        2401     1.07227     1.13082  0.00360189
        2402      1.0733      1.1308  0.00360047
        2403     1.07432     1.13077  0.00359905
        2404     1.07534     1.13075  0.00359762
        2405     1.07636     1.13073   0.0035962
        2406     1.07736     1.13071  0.00359477
        2407     1.07834     1.13069  0.00359334
        2408     1.07931     1.13066  0.00359191
        2409     1.08024     1.13064  0.00359048
        2410     1.08115     1.13062  0.00358905
        2411     1.08203      1.1306  0.00358762
        2412     1.08288     1.13058  0.00358619
        2413     1.08368     1.13056  0.00358475
        2414     1.08445     1.13054  0.00358332
        2415     1.08517     1.13053  0.00358189
        2416     1.08584     1.13051  0.00358045
        2417     1.08646     1.13049  0.00357902
        2418     1.08703     1.13047  0.00357758
        2419     1.08755     1.13045  0.00357615
        2420     1.08802     1.13044  0.00357471
        2421     1.08843     1.13042  0.00357328
        2422     1.08877      1.1304  0.00357184
        2423     1.08906     1.13038  0.00357041
        2424     1.08929     1.13037  0.00356898
        2425     1.08945     1.13035  0.00356755
        2426     1.08955     1.13033  0.00356611
        2427     1.08959     1.13032  0.00356468
        2428     1.08957      1.1303  0.00356326
        2429     1.08948     1.13028  0.00356183
        2430     1.08933     1.13027   0.0035604
        2431     1.08911     1.13025  0.00355898
        2432     1.08884     1.13023  0.00355756
        2433      1.0885     1.13021  0.00355613
        2434     1.08809      1.1302  0.00355472
        2435     1.08763     1.13018   0.0035533
        2436     1.08711     1.13016  0.00355188
        2437     1.08653     1.13014  0.00355047
        2438      1.0859     1.13013  0.00354906
        2439     1.08521     1.13011  0.00354765
        2440     1.08448     1.13009  0.00354625
        2441     1.08369     1.13007  0.00354485
        2442     1.08286     1.13005  0.00354345
        2443     1.08198     1.13003  0.00354205
        2444     1.08106     1.13001  0.00354066
        2445      1.0801     1.12999  0.00353927
        2446     1.07911     1.12997  0.00353789
        2447     1.07809     1.12995   0.0035365
        2448     1.07704     1.12993  0.00353512
        2449     1.07596      1.1299  0.00353375
        2450     1.07487     1.12988  0.00353238
        2451     1.07375     1.12986  0.00353101
        2452     1.07263     1.12984  0.00352965
        2453     1.07149     1.12981  0.00352829
        2454     1.07035     1.12979  0.00352694
        2455     1.06921     1.12976  0.00352559
        2456     1.06807     1.12974  0.00352424
        2457     1.06694     1.12971   0.0035229
        2458     1.06582     1.12969  0.00352156
        2459     1.06471     1.12966  0.00352023
        2460     1.06362     1.12963   0.0035189
        2461     1.06255     1.12961  0.00351757
        2462     1.06151     1.12958  0.00351625
        2463     1.06049     1.12955  0.00351494
        2464     1.05951     1.12952  0.00351363
        2465     1.05856     1.12949  0.00351232
        2466     1.05765     1.12946  0.00351102
        2467     1.05679     1.12943  0.00350972
        2468     1.05596      1.1294  0.00350842
        2469     1.05518     1.12937  0.00350713
        2470     1.05445     1.12934  0.00350584
        2471     1.05376     1.12931  0.00350455
        2472     1.05313     1.12928  0.00350327
        2473     1.05255     1.12925  0.00350199
        2474     1.05202     1.12922  0.00350072
        2475     1.05154     1.12919  0.00349944
        2476     1.05112     1.12916  0.00349817
        2477     1.05075     1.12913   0.0034969
        2478     1.05044     1.12909  0.00349564
        2479     1.05018     1.12906  0.00349437
        2480     1.04997     1.12903  0.00349311
        2481     1.04981       1.129  0.00349185
        2482     1.04971     1.12897  0.00349058
        2483     1.04965     1.12893  0.00348932
        2484     1.04965      1.1289  0.00348807
        2485     1.04969     1.12887  0.00348681
        2486     1.04977     1.12884  0.00348555
        2487      1.0499     1.12881  0.00348429
        2488     1.05007     1.12878  0.00348304
        2489     1.05028     1.12874  0.00348178
        2490     1.05053     1.12871  0.00348052
        2491     1.05081     1.12868  0.00347927
        2492     1.05113     1.12865  0.00347801
        2493     1.05148     1.12862  0.00347675
        2494     1.05186     1.12859  0.00347549
        2495     1.05226     1.12856  0.00347424
        2496     1.05269     1.12853  0.00347298
        2497     1.05313      1.1285  0.00347172
        2498      1.0536     1.12847  0.00347046
        2499     1.05408     1.12844   0.0034692
        2500     1.05458     1.12841  0.00346793
        2501     1.05509     1.12838  0.00346667
        2502     1.05561     1.12835  0.00346541
        2503     1.05613     1.12832  0.00346414
        2504     1.05666     1.12829  0.00346288
        2505      1.0572     1.12826  0.00346161
        2506     1.05774     1.12824  0.00346035
        2507     1.05827     1.12821  0.00345908
        2508      1.0588     1.12818  0.00345781
        2509     1.05933     1.12815  0.00345654
        2510     1.05985     1.12813  0.00345527
        2511     1.06036      1.1281    0.003454
        2512     1.06086     1.12807  0.00345273
        2513     1.06135     1.12805  0.00345146
        2514     1.06183     1.12802  0.00345018
        2515     1.06229     1.12799  0.00344891
        2516     1.06274     1.12797  0.00344764
        2517     1.06317     1.12794  0.00344636
        2518     1.06358     1.12792  0.00344509
        2519     1.06397     1.12789  0.00344382
        2520     1.06434     1.12787  0.00344254
        2521     1.06469     1.12784  0.00344127
        2522     1.06502     1.12782  0.00343999
        2523     1.06532     1.12779  0.00343872
        2524      1.0656     1.12777  0.00343744
        2525     1.06585     1.12774  0.00343617
        2526     1.06608     1.12772   0.0034349
        2527     1.06628     1.12769  0.00343362
        2528     1.06646     1.12767  0.00343235
        2529      1.0666     1.12764  0.00343108
        2530     1.06672     1.12762  0.00342981
        2531     1.06681      1.1276  0.00342854
        2532     1.06688     1.12757  0.00342727
        2533     1.06691     1.12755    0.003426
        2534     1.06691     1.12752  0.00342473
        2535     1.06689      1.1275  0.00342346
        2536     1.06683     1.12748  0.00342219
        2537     1.06675     1.12745  0.00342093
        2538     1.06664     1.12743  0.00341967
        2539      1.0665      1.1274   0.0034184
        2540     1.06633     1.12738  0.00341714
        2541     1.06613     1.12736  0.00341588
        2542     1.06591     1.12733  0.00341462
        2543     1.06566     1.12731  0.00341337
        2544     1.06538     1.12728  0.00341211
        2545     1.06507     1.12726  0.00341086
        2546     1.06474     1.12723  0.00340961
        2547     1.06439     1.12721  0.00340836
        2548       1.064     1.12719  0.00340711
        2549      1.0636     1.12716  0.00340587
        2550     1.06317     1.12714  0.00340462
        2551     1.06272     1.12711  0.00340338
        2552     1.06225     1.12708  0.00340214
        2553     1.06176     1.12706  0.00340091
        2554     1.06125     1.12703  0.00339967
        2555     1.06072     1.12701  0.00339844
        2556     1.06017     1.12698  0.00339721
        2557     1.05961     1.12695  0.00339598
        2558     1.05903     1.12693  0.00339476
        2559     1.05843      1.1269  0.00339354
        2560     1.05782     1.12687  0.00339232
        2561      1.0572     1.12685  0.00339111
        2562     1.05657     1.12682  0.00338989
        2563     1.05593     1.12679  0.00338868
        2564     1.05527     1.12676  0.00338748
        2565     1.05461     1.12674  0.00338627
        2566     1.05394     1.12671  0.00338507
        2567     1.05327     1.12668  0.00338387
        2568     1.05259     1.12665  0.00338268
        2569      1.0519     1.12662  0.00338149
        2570     1.05121     1.12659   0.0033803
        2571     1.05052     1.12656  0.00337911
        2572     1.04983     1.12653  0.00337793
        2573     1.04914      1.1265  0.00337675
        2574     1.04844     1.12647  0.00337558
        2575     1.04775     1.12644  0.00337441
        2576     1.04706     1.12641  0.00337324
        2577     1.04637     1.12638  0.00337207
        2578     1.04569     1.12635  0.00337091
        2579     1.04501     1.12632  0.00336975
        2580     1.04433     1.12628  0.00336859
        2581     1.04366     1.12625  0.00336744
        2582       1.043     1.12622  0.00336629
        2583     1.04234     1.12619  0.00336514
        2584     1.04169     1.12616    0.003364
        2585     1.04105     1.12612  0.00336286
        2586     1.04043     1.12609  0.00336172
        2587     1.03981     1.12606  0.00336059
        2588      1.0392     1.12602  0.00335946
        2589      1.0386     1.12599  0.00335833
        2590     1.03802     1.12595   0.0033572
        2591     1.03745     1.12592  0.00335608
        2592     1.03689     1.12589  0.00335496
        2593     1.03635     1.12585  0.00335385
        2594     1.03582     1.12582  0.00335273
        2595     1.03531     1.12578  0.00335162
        2596     1.03481     1.12575  0.00335051
        2597     1.03434     1.12571  0.00334941
        2598     1.03387     1.12568  0.00334831
        2599     1.03343     1.12564  0.00334721
        2600     1.03301     1.12561  0.00334611
        2601      1.0326     1.12557  0.00334501
        2602     1.03222     1.12553  0.00334392
        2603     1.03186      1.1255  0.00334283
        2604     1.03151     1.12546  0.00334174
        2605     1.03119     1.12543  0.00334065
        2606     1.03089     1.12539  0.00333957
        2607     1.03061     1.12535  0.00333849
        2608     1.03036     1.12532   0.0033374
        2609     1.03012     1.12528  0.00333632
        2610     1.02991     1.12524  0.00333525
        2611     1.02972     1.12521  0.00333417
        2612     1.02956     1.12517  0.00333309
        2613     1.02941     1.12513  0.00333202
        2614     1.02929      1.1251  0.00333095
        2615      1.0292     1.12506  0.00332987
        2616     1.02912     1.12502   0.0033288
        2617     1.02906     1.12499  0.00332773
        2618     1.02903     1.12495  0.00332666
        2619     1.02902     1.12491   0.0033256
        2620     1.02903     1.12488  0.00332453
        2621     1.02905     1.12484  0.00332346
        2622      1.0291      1.1248  0.00332239
        2623     1.02917     1.12477  0.00332133
        2624     1.02926     1.12473  0.00332026
        2625     1.02936     1.12469  0.00331919
        2626     1.02948     1.12466  0.00331813
        2627     1.02962     1.12462  0.00331706
        2628     1.02977     1.12459    0.003316
        2629     1.02994     1.12455  0.00331493
        2630     1.03012     1.12451  0.00331386
        2631     1.03031     1.12448   0.0033128
        2632     1.03052     1.12444  0.00331173
        2633     1.03074     1.12441  0.00331067
        2634     1.03097     1.12437   0.0033096
        2635     1.03121     1.12434  0.00330853
        2636     1.03146      1.1243  0.00330746
        2637     1.03172     1.12427   0.0033064
        2638     1.03198     1.12423  0.00330533
        2639     1.03226      1.1242  0.00330426
        2640     1.03254     1.12416  0.00330319
        2641     1.03282     1.12413  0.00330212
        2642     1.03312     1.12409  0.00330105
        2643     1.03341     1.12406  0.00329998
        2644     1.03371     1.12402  0.00329891
        2645     1.03402     1.12399  0.00329784
        2646     1.03433     1.12396  0.00329676
        2647     1.03464     1.12392  0.00329569
        2648     1.03495     1.12389  0.00329462
        2649     1.03527     1.12386  0.00329354
        2650     1.03559     1.12382  0.00329247
        2651     1.03591     1.12379   0.0032914
        2652     1.03623     1.12376  0.00329032
        2653     1.03656     1.12372  0.00328924
        2654     1.03689     1.12369  0.00328817
        2655     1.03721     1.12366  0.00328709
        2656     1.03755     1.12363  0.00328601
        2657     1.03788     1.12359  0.00328493
        2658     1.03821     1.12356  0.00328385
        2659     1.03855     1.12353  0.00328278
        2660     1.03889      1.1235   0.0032817
        2661     1.03923     1.12347  0.00328062
        2662     1.03957     1.12343  0.00327953
        2663     1.03992      1.1234  0.00327845
        2664     1.04027     1.12337  0.00327737
        2665     1.04062     1.12334  0.00327629
        2666     1.04098     1.12331   0.0032752
        2667     1.04134     1.12328  0.00327412
        2668     1.04171     1.12325  0.00327304
        2669     1.04207     1.12322  0.00327195
        2670     1.04245     1.12319  0.00327087
        2671     1.04282     1.12316  0.00326978
        2672     1.04321     1.12313  0.00326869
        2673      1.0436      1.1231  0.00326761
        2674     1.04399     1.12307  0.00326652
        2675     1.04439     1.12304  0.00326543
        2676     1.04479     1.12301  0.00326434
        2677      1.0452     1.12298  0.00326325
        2678     1.04562     1.12295  0.00326216
        2679     1.04604     1.12292  0.00326107
        2680     1.04647     1.12289  0.00325997
        2681     1.04691     1.12287  0.00325888
        2682     1.04735     1.12284  0.00325779
        2683      1.0478     1.12281  0.00325669
        2684     1.04825     1.12278   0.0032556
        2685     1.04872     1.12275   0.0032545
        2686     1.04919     1.12273  0.00325341
        2687     1.04966      1.1227  0.00325231
        2688     1.05014     1.12267  0.00325121
        2689     1.05063     1.12265  0.00325011
        2690     1.05112     1.12262  0.00324901
        2691     1.05162     1.12259  0.00324791
        2692     1.05213     1.12257  0.00324681
        2693     1.05264     1.12254  0.00324571
        2694     1.05316     1.12252  0.00324461
        2695     1.05369     1.12249  0.00324351
        2696     1.05422     1.12246   0.0032424
        2697     1.05475     1.12244   0.0032413
        2698     1.05529     1.12241  0.00324019
        2699     1.05584     1.12239  0.00323908
        2700     1.05639     1.12237  0.00323798
        2701     1.05695     1.12234  0.00323687
        2702     1.05751     1.12232  0.00323576
        2703     1.05808     1.12229  0.00323465
        2704     1.05865     1.12227  0.00323354
        2705     1.05923     1.12225  0.00323243
        2706     1.05981     1.12222  0.00323131
        2707     1.06039      1.1222   0.0032302
        2708     1.06098     1.12218  0.00322909
        2709     1.06157     1.12216  0.00322797
        2710     1.06216     1.12213  0.00322686
        2711     1.06276     1.12211  0.00322574
        2712     1.06335     1.12209  0.00322463
        2713     1.06395     1.12207  0.00322351
        2714     1.06456     1.12205  0.00322239
        2715     1.06516     1.12203  0.00322127
        2716     1.06576     1.12201  0.00322015
        2717     1.06636     1.12198  0.00321903
        2718     1.06696     1.12196  0.00321791
        2719     1.06757     1.12194  0.00321679
        2720     1.06817     1.12192  0.00321567
        2721     1.06876     1.12191  0.00321455
        2722     1.06936     1.12189  0.00321342
        2723     1.06995     1.12187   0.0032123
        2724     1.07053     1.12185  0.00321118
        2725     1.07111     1.12183  0.00321005
        2726     1.07169     1.12181  0.00320893
        2727     1.07226     1.12179   0.0032078
        2728     1.07282     1.12177  0.00320667
        2729     1.07337     1.12176  0.00320555
        2730     1.07391     1.12174  0.00320442
        2731     1.07445     1.12172   0.0032033
        2732     1.07496     1.12171  0.00320217
        2733     1.07547     1.12169  0.00320104
        2734     1.07596     1.12167  0.00319992
        2735     1.07644     1.12166  0.00319879
        2736      1.0769     1.12164  0.00319766
        2737     1.07735     1.12162  0.00319653
        2738     1.07777     1.12161  0.00319541
        2739     1.07818     1.12159  0.00319428
        2740     1.07857     1.12157  0.00319315
